player_id,snap_year,snap_offset,mlb_debut_year,actual_h,t_pred
draft_2010_chad_bettis_r2p76,2012,2,2013,1,3.06586
draft_2010_charles_riefenhauser_r20p611,2010,0,2014,4,4.04141
draft_2010_charles_riefenhauser_r20p611,2011,1,2014,3,3.5686
draft_2010_charles_riefenhauser_r20p611,2012,2,2014,2,2.86374
draft_2010_charles_riefenhauser_r20p611,2013,3,2014,1,2.03892
draft_2010_david_freitas_r15p446,2010,0,2017,7,5.38125
draft_2010_david_freitas_r15p446,2011,1,2017,6,4.0396
draft_2010_david_freitas_r15p446,2012,2,2017,5,3.34101
draft_2010_david_freitas_r15p446,2013,3,2017,4,2.74381
draft_2010_david_freitas_r15p446,2014,4,2017,3,2.39855
draft_2010_david_freitas_r15p446,2015,5,2017,2,2.38628
draft_2010_david_freitas_r15p446,2016,6,2017,1,2.09219
draft_2010_dean_kiekhefer_r36p1099,2010,0,2016,6,4.11253
draft_2010_dean_kiekhefer_r36p1099,2011,1,2016,5,3.58757
draft_2010_dean_kiekhefer_r36p1099,2012,2,2016,4,2.7387
draft_2010_dean_kiekhefer_r36p1099,2013,3,2016,3,2.3727
draft_2010_dean_kiekhefer_r36p1099,2014,4,2016,2,2.00063
draft_2010_dean_kiekhefer_r36p1099,2015,5,2016,1,2.01983
draft_2010_donn_roach_r3p115,2010,0,2014,4,5.35679
draft_2010_donn_roach_r3p115,2011,1,2014,3,3.96614
draft_2010_donn_roach_r3p115,2012,2,2014,2,2.99543
draft_2010_donn_roach_r3p115,2013,3,2014,1,2.56455
draft_2010_greg_garcia_r7p229,2010,0,2014,4,5.27694
draft_2010_greg_garcia_r7p229,2011,1,2014,3,3.69788
draft_2010_greg_garcia_r7p229,2012,2,2014,2,2.54503
draft_2010_greg_garcia_r7p229,2013,3,2014,1,2.12203
draft_2010_jason_adam_r5p149,2010,0,2018,8,6.07354
draft_2010_jason_adam_r5p149,2011,1,2018,7,5.01528
draft_2010_jason_adam_r5p149,2012,2,2018,6,3.15516
draft_2010_jason_adam_r5p149,2013,3,2018,5,1.90106
draft_2010_jason_adam_r5p149,2014,4,2018,4,1.79835
draft_2010_jason_adam_r5p149,2015,5,2018,3,2.29995
draft_2010_jason_adam_r5p149,2016,6,2018,2,2.61845
draft_2010_jason_adam_r5p149,2017,7,2018,1,1.94596
draft_2010_joc_pederson_r11p352,2010,0,2014,4,5.32444
draft_2010_joc_pederson_r11p352,2011,1,2014,3,4.02844
draft_2010_joc_pederson_r11p352,2012,2,2014,2,2.297
draft_2010_joc_pederson_r11p352,2013,3,2014,1,1.44309
draft_2010_joshua_rutledge_r3p107,2010,0,2012,2,5.17792
draft_2010_joshua_rutledge_r3p107,2011,1,2012,1,3.57775
draft_2010_kyle_parker_r1p26,2010,0,2014,4,6.07871
draft_2010_kyle_parker_r1p26,2011,1,2014,3,4.60801
draft_2010_kyle_parker_r1p26,2012,2,2014,2,3.27928
draft_2010_kyle_parker_r1p26,2013,3,2014,1,1.89586
draft_2010_matthew_den_dekker_r5p152,2010,0,2013,3,3.97025
draft_2010_matthew_den_dekker_r5p152,2011,1,2013,2,2.41517
draft_2010_matthew_den_dekker_r5p152,2012,2,2013,1,1.64202
draft_2010_nicholas_tepesch_r14p436,2010,0,2013,3,5.77128
draft_2010_nicholas_tepesch_r14p436,2011,1,2013,2,4.56933
draft_2010_nicholas_tepesch_r14p436,2012,2,2013,1,2.97679
draft_2010_scott_schebler_r26p802,2010,0,2015,5,6.13518
draft_2010_scott_schebler_r26p802,2011,1,2015,4,5.54473
draft_2010_scott_schebler_r26p802,2012,2,2015,3,4.55881
draft_2010_scott_schebler_r26p802,2013,3,2015,2,3.09984
draft_2010_scott_schebler_r26p802,2014,4,2015,1,2.06403
draft_2010_stefen_romero_r12p372,2010,0,2014,4,5.82037
draft_2010_stefen_romero_r12p372,2011,1,2014,3,4.34456
draft_2010_stefen_romero_r12p372,2012,2,2014,2,2.93961
draft_2010_stefen_romero_r12p372,2013,3,2014,1,1.55677
draft_2011_andrew_chafin_r1p43,2011,0,2014,3,5.25959
draft_2011_andrew_chafin_r1p43,2012,1,2014,2,3.24877
draft_2011_andrew_chafin_r1p43,2013,2,2014,1,1.82564
draft_2011_blake_snell_r1p52,2011,0,2016,5,5.4542
draft_2011_blake_snell_r1p52,2012,1,2016,4,5.20564
draft_2011_blake_snell_r1p52,2013,2,2016,3,3.71387
draft_2011_blake_snell_r1p52,2014,3,2016,2,2.60098
draft_2011_blake_snell_r1p52,2015,4,2016,1,1.5121
draft_2011_burch_smith_r14p443,2011,0,2013,2,5.1121
draft_2011_burch_smith_r14p443,2012,1,2013,1,3.37368
draft_2011_chris_bostick_r44p1336,2011,0,2017,6,5.38723
draft_2011_chris_bostick_r44p1336,2012,1,2017,5,4.99322
draft_2011_chris_bostick_r44p1336,2013,2,2017,4,4.32597
draft_2011_chris_bostick_r44p1336,2014,3,2017,3,3.53141
draft_2011_chris_bostick_r44p1336,2015,4,2017,2,1.9605
draft_2011_chris_bostick_r44p1336,2016,5,2017,1,1.7301
draft_2011_chris_devenski_r25p771,2011,0,2016,5,4.96587
draft_2011_chris_devenski_r25p771,2012,1,2016,4,3.83822
draft_2011_chris_devenski_r25p771,2013,2,2016,3,3.35072
draft_2011_chris_devenski_r25p771,2014,3,2016,2,2.42464
draft_2011_chris_devenski_r25p771,2015,4,2016,1,2.01577
draft_2011_chris_mazza_r27p838,2011,0,2019,8,4.5681
draft_2011_chris_mazza_r27p838,2012,1,2019,7,3.93346
draft_2011_chris_mazza_r27p838,2013,2,2019,6,3.57256
draft_2011_chris_mazza_r27p838,2014,3,2019,5,2.92452
draft_2011_chris_mazza_r27p838,2015,4,2019,4,2.551
draft_2011_chris_mazza_r27p838,2016,5,2019,3,2.06867
draft_2011_chris_mazza_r27p838,2017,6,2019,2,2.09114
draft_2011_chris_mazza_r27p838,2018,7,2019,1,1.97439
draft_2011_daniel_muno_r8p252,2011,0,2015,4,4.54957
draft_2011_daniel_muno_r8p252,2012,1,2015,3,3.77478
draft_2011_daniel_muno_r8p252,2013,2,2015,2,2.70596
draft_2011_daniel_muno_r8p252,2014,3,2015,1,1.95079
draft_2011_erik_johnson_r2p80,2011,0,2013,2,5.57991
draft_2011_erik_johnson_r2p80,2012,1,2013,1,3.17827
draft_2011_greg_bird_r5p179,2011,0,2015,4,5.60024
draft_2011_greg_bird_r5p179,2012,1,2015,3,4.84971
draft_2011_greg_bird_r5p179,2013,2,2015,2,3.68059
draft_2011_greg_bird_r5p179,2014,3,2015,1,2.39513
draft_2011_gus_schlosser_r17p536,2011,0,2014,3,3.76229
draft_2011_gus_schlosser_r17p536,2012,1,2014,2,3.16278
draft_2011_gus_schlosser_r17p536,2013,2,2014,1,2.06794
draft_2011_jerad_eickhoff_r15p474,2011,0,2015,4,4.51463
draft_2011_jerad_eickhoff_r15p474,2012,1,2015,3,4.04851
draft_2011_jerad_eickhoff_r15p474,2013,2,2015,2,3.44898
draft_2011_jerad_eickhoff_r15p474,2014,3,2015,1,2.47637
draft_2011_josh_osich_r6p207,2011,0,2015,4,5.22376
draft_2011_josh_osich_r6p207,2012,1,2015,3,4.54359
draft_2011_josh_osich_r6p207,2013,2,2015,2,2.66754
draft_2011_josh_osich_r6p207,2014,3,2015,1,2.423
draft_2011_kyle_crick_r1p49,2011,0,2017,6,5.62947
draft_2011_kyle_crick_r1p49,2012,1,2017,5,3.52824
draft_2011_kyle_crick_r1p49,2013,2,2017,4,2.51481
draft_2011_kyle_crick_r1p49,2014,3,2017,3,1.94731
draft_2011_kyle_crick_r1p49,2015,4,2017,2,1.91582
draft_2011_kyle_crick_r1p49,2016,5,2017,1,2.76911
draft_2011_marcus_semien_r6p201,2011,0,2013,2,4.87572
draft_2011_marcus_semien_r6p201,2012,1,2013,1,3.6058
draft_2011_michael_fulmer_r1p44,2011,0,2016,5,5.54017
draft_2011_michael_fulmer_r1p44,2012,1,2016,4,3.68558
draft_2011_michael_fulmer_r1p44,2013,2,2016,3,2.83486
draft_2011_michael_fulmer_r1p44,2014,3,2016,2,2.46471
draft_2011_michael_fulmer_r1p44,2015,4,2016,1,1.68153
draft_2011_nick_ramirez_r4p131,2011,0,2019,8,4.32002
draft_2011_nick_ramirez_r4p131,2012,1,2019,7,4.25975
draft_2011_nick_ramirez_r4p131,2013,2,2019,6,3.31958
draft_2011_nick_ramirez_r4p131,2014,3,2019,5,2.71083
draft_2011_nick_ramirez_r4p131,2015,4,2019,4,2.32903
draft_2011_nick_ramirez_r4p131,2016,5,2019,3,2.49176
draft_2011_nick_ramirez_r4p131,2017,6,2019,2,1.96686
draft_2011_nick_ramirez_r4p131,2018,7,2019,1,1.95454
draft_2011_phillip_evans_r15p462,2011,0,2017,6,5.93418
draft_2011_phillip_evans_r15p462,2012,1,2017,5,4.90716
draft_2011_phillip_evans_r15p462,2013,2,2017,4,4.93625
draft_2011_phillip_evans_r15p462,2014,3,2017,3,3.85056
draft_2011_phillip_evans_r15p462,2015,4,2017,2,3.78804
draft_2011_phillip_evans_r15p462,2016,5,2017,1,2.46312
draft_2011_ryan_sherriff_r28p860,2011,0,2017,6,4.16137
draft_2011_ryan_sherriff_r28p860,2012,1,2017,5,3.82338
draft_2011_ryan_sherriff_r28p860,2013,2,2017,4,2.8292
draft_2011_ryan_sherriff_r28p860,2014,3,2017,3,2.30397
draft_2011_ryan_sherriff_r28p860,2015,4,2017,2,2.16315
draft_2011_ryan_sherriff_r28p860,2016,5,2017,1,1.95291
draft_2011_sam_gaviglio_r5p170,2011,0,2017,6,5.08281
draft_2011_sam_gaviglio_r5p170,2012,1,2017,5,3.68404
draft_2011_sam_gaviglio_r5p170,2013,2,2017,4,2.89873
draft_2011_sam_gaviglio_r5p170,2014,3,2017,3,2.19653
draft_2011_sam_gaviglio_r5p170,2015,4,2017,2,1.97034
draft_2011_sam_gaviglio_r5p170,2016,5,2017,1,1.73906
draft_2011_tony_cingrani_r3p114,2011,0,2012,1,4.67175
draft_2012_anthony_alford_r3p112,2012,0,2017,5,6.01388
draft_2012_anthony_alford_r3p112,2013,1,2017,4,5.42069
draft_2012_anthony_alford_r3p112,2014,2,2017,3,4.47005
draft_2012_anthony_alford_r3p112,2015,3,2017,2,3.16886
draft_2012_anthony_alford_r3p112,2016,4,2017,1,3.00889
draft_2012_austin_maddox_r3p118,2012,0,2017,5,4.38625
draft_2012_austin_maddox_r3p118,2013,1,2017,4,3.82759
draft_2012_austin_maddox_r3p118,2014,2,2017,3,3.15174
draft_2012_austin_maddox_r3p118,2015,3,2017,2,2.7716
draft_2012_austin_maddox_r3p118,2016,4,2017,1,2.08404
draft_2012_brian_ellington_r16p497,2012,0,2015,3,5.126
draft_2012_brian_ellington_r16p497,2013,1,2015,2,3.87601
draft_2012_brian_ellington_r16p497,2014,2,2015,1,2.95441
draft_2012_brian_johnson_r1p31,2012,0,2015,3,5.04822
draft_2012_brian_johnson_r1p31,2013,1,2015,2,3.03999
draft_2012_brian_johnson_r1p31,2014,2,2015,1,1.81851
draft_2012_bruce_maxwell_r2p62,2012,0,2016,4,5.21892
draft_2012_bruce_maxwell_r2p62,2013,1,2016,3,3.82993
draft_2012_bruce_maxwell_r2p62,2014,2,2016,2,3.20789
draft_2012_bruce_maxwell_r2p62,2015,3,2016,1,2.62118
draft_2012_buck_farmer_r15p485,2012,0,2014,2,5.85312
draft_2012_buck_farmer_r15p485,2013,1,2014,1,4.91005
draft_2012_byron_buxton_r1p2,2012,0,2015,3,5.2609
draft_2012_byron_buxton_r1p2,2013,1,2015,2,2.1631
draft_2012_byron_buxton_r1p2,2014,2,2015,1,2.61279
draft_2012_chris_flexen_r14p440,2012,0,2017,5,5.42033
draft_2012_chris_flexen_r14p440,2013,1,2017,4,5.16865
draft_2012_chris_flexen_r14p440,2014,2,2017,3,4.37526
draft_2012_chris_flexen_r14p440,2015,3,2017,2,3.68887
draft_2012_chris_flexen_r14p440,2016,4,2017,1,2.59919
draft_2012_corey_seager_r1p18,2012,0,2015,3,5.60093
draft_2012_corey_seager_r1p18,2013,1,2015,2,2.96532
draft_2012_corey_seager_r1p18,2014,2,2015,1,1.45438
draft_2012_dominic_leone_r16p491,2012,0,2014,2,5.43134
draft_2012_dominic_leone_r16p491,2013,1,2014,1,3.18735
draft_2012_dylan_floro_r13p422,2012,0,2016,4,5.10693
draft_2012_dylan_floro_r13p422,2013,1,2016,3,3.59448
draft_2012_dylan_floro_r13p422,2014,2,2016,2,2.03544
draft_2012_dylan_floro_r13p422,2015,3,2016,1,1.772
draft_2012_jason_coats_r29p891,2012,0,2016,4,4.68516
draft_2012_jason_coats_r29p891,2013,1,2016,3,4.11938
draft_2012_jason_coats_r29p891,2014,2,2016,2,3.23315
draft_2012_jason_coats_r29p891,2015,3,2016,1,1.88604
draft_2012_jesse_winker_r1p49,2012,0,2017,5,5.0218
draft_2012_jesse_winker_r1p49,2013,1,2017,4,3.63312
draft_2012_jesse_winker_r1p49,2014,2,2017,3,2.34681
draft_2012_jesse_winker_r1p49,2015,3,2017,2,1.52115
draft_2012_jesse_winker_r1p49,2016,4,2017,1,1.28378
draft_2012_jon_moscot_r4p142,2012,0,2015,3,4.84346
draft_2012_jon_moscot_r4p142,2013,1,2015,2,3.2507
draft_2012_jon_moscot_r4p142,2014,2,2015,1,2.05627
draft_2012_kevin_plawecki_r1p35,2012,0,2015,3,5.54381
draft_2012_kevin_plawecki_r1p35,2013,1,2015,2,3.27517
draft_2012_kevin_plawecki_r1p35,2014,2,2015,1,1.3997
draft_2012_kyle_zimmer_r1p5,2012,0,2019,7,4.2274
draft_2012_kyle_zimmer_r1p5,2013,1,2019,6,1.84506
draft_2012_kyle_zimmer_r1p5,2014,2,2019,5,3.07052
draft_2012_kyle_zimmer_r1p5,2015,3,2019,4,1.61746
draft_2012_kyle_zimmer_r1p5,2016,4,2019,3,2.08741
draft_2012_kyle_zimmer_r1p5,2017,5,2019,2,1.48298
draft_2012_kyle_zimmer_r1p5,2018,6,2019,1,1.30423
draft_2012_max_fried_r1p7,2012,0,2017,5,5.2434
draft_2012_max_fried_r1p7,2013,1,2017,4,4.51702
draft_2012_max_fried_r1p7,2014,2,2017,3,3.98255
draft_2012_max_fried_r1p7,2015,3,2017,2,3.90983
draft_2012_max_fried_r1p7,2016,4,2017,1,3.42052
draft_2012_michael_morin_r13p417,2012,0,2014,2,5.27481
draft_2012_michael_morin_r13p417,2013,1,2014,1,2.25139
draft_2012_nick_goody_r6p217,2012,0,2015,3,3.81094
draft_2012_nick_goody_r6p217,2013,1,2015,2,3.83819
draft_2012_nick_goody_r6p217,2014,2,2015,1,2.83857
draft_2012_nick_wittgren_r9p287,2012,0,2016,4,3.95033
draft_2012_nick_wittgren_r9p287,2013,1,2016,3,2.70078
draft_2012_nick_wittgren_r9p287,2014,2,2016,2,2.11354
draft_2012_nick_wittgren_r9p287,2015,3,2016,1,1.51464
draft_2012_sam_selman_r2p66,2012,0,2019,7,4.66425
draft_2012_sam_selman_r2p66,2013,1,2019,6,3.37874
draft_2012_sam_selman_r2p66,2014,2,2019,5,2.35931
draft_2012_sam_selman_r2p66,2015,3,2019,4,2.35415
draft_2012_sam_selman_r2p66,2016,4,2019,3,2.17458
draft_2012_sam_selman_r2p66,2017,5,2019,2,1.92956
draft_2012_sam_selman_r2p66,2018,6,2019,1,1.86059
draft_2012_tim_cooney_r3p117,2012,0,2015,3,5.00596
draft_2012_tim_cooney_r3p117,2013,1,2015,2,2.62555
draft_2012_tim_cooney_r3p117,2014,2,2015,1,1.94059
draft_2012_tim_peterson_r20p620,2012,0,2018,6,5.46264
draft_2012_tim_peterson_r20p620,2013,1,2018,5,4.00979
draft_2012_tim_peterson_r20p620,2014,2,2018,4,3.20786
draft_2012_tim_peterson_r20p620,2015,3,2018,3,2.90599
draft_2012_tim_peterson_r20p620,2016,4,2018,2,2.06765
draft_2012_tim_peterson_r20p620,2017,5,2018,1,1.96681
draft_2012_ty_buttrey_r4p151,2012,0,2018,6,5.17662
draft_2012_ty_buttrey_r4p151,2013,1,2018,5,4.57899
draft_2012_ty_buttrey_r4p151,2014,2,2018,4,3.95334
draft_2012_ty_buttrey_r4p151,2015,3,2018,3,2.93354
draft_2012_ty_buttrey_r4p151,2016,4,2018,2,2.4956
draft_2012_ty_buttrey_r4p151,2017,5,2018,1,2.04391
draft_2012_tyrone_taylor_r2p92,2012,0,2019,7,5.15822
draft_2012_tyrone_taylor_r2p92,2013,1,2019,6,3.63464
draft_2012_tyrone_taylor_r2p92,2014,2,2019,5,1.95153
draft_2012_tyrone_taylor_r2p92,2015,3,2019,4,1.67078
draft_2012_tyrone_taylor_r2p92,2016,4,2019,3,1.65572
draft_2012_tyrone_taylor_r2p92,2017,5,2019,2,1.98459
draft_2012_tyrone_taylor_r2p92,2018,6,2019,1,1.41753
draft_2012_wyatt_mathisen_r2p69,2012,0,2020,8,5.67551
draft_2012_wyatt_mathisen_r2p69,2013,1,2020,7,4.17654
draft_2012_wyatt_mathisen_r2p69,2014,2,2020,6,3.97557
draft_2012_wyatt_mathisen_r2p69,2015,3,2020,5,3.15602
draft_2012_wyatt_mathisen_r2p69,2016,4,2020,4,3.04864
draft_2012_wyatt_mathisen_r2p69,2017,5,2020,3,2.53385
draft_2012_wyatt_mathisen_r2p69,2018,6,2020,2,1.65573
draft_2012_wyatt_mathisen_r2p69,2019,7,2020,1,1.91421
draft_2012_wynton_bernard_r35p1065,2012,0,2022,10,4.74731
draft_2012_wynton_bernard_r35p1065,2013,1,2022,9,3.80814
draft_2012_wynton_bernard_r35p1065,2014,2,2022,8,3.34369
draft_2012_wynton_bernard_r35p1065,2015,3,2022,7,1.8647
draft_2012_wynton_bernard_r35p1065,2016,4,2022,6,1.73253
draft_2012_wynton_bernard_r35p1065,2017,5,2022,5,1.72011
draft_2012_wynton_bernard_r35p1065,2018,6,2022,4,1.57831
draft_2012_wynton_bernard_r35p1065,2019,7,2022,3,1.6471
draft_2012_wynton_bernard_r35p1065,2020,8,2022,2,1.53598
draft_2012_wynton_bernard_r35p1065,2021,9,2022,1,1.45576
draft_2013_blake_taylor_r2p51,2013,0,2020,7,5.40818
draft_2013_blake_taylor_r2p51,2014,1,2020,6,5.74666
draft_2013_blake_taylor_r2p51,2015,2,2020,5,4.50531
draft_2013_blake_taylor_r2p51,2016,3,2020,4,4.06769
draft_2013_blake_taylor_r2p51,2017,4,2020,3,3.79919
draft_2013_blake_taylor_r2p51,2018,5,2020,2,2.83399
draft_2013_blake_taylor_r2p51,2019,6,2020,1,2.14412
draft_2013_brandon_dixon_r3p92,2013,0,2018,5,4.86493
draft_2013_brandon_dixon_r3p92,2014,1,2018,4,3.90834
draft_2013_brandon_dixon_r3p92,2015,2,2018,3,2.90787
draft_2013_brandon_dixon_r3p92,2016,3,2018,2,2.45612
draft_2013_brandon_dixon_r3p92,2017,4,2018,1,1.79868
draft_2013_corey_knebel_r1p39,2013,0,2014,1,4.54307
draft_2013_daniel_slania_r5p162,2013,0,2017,4,5.56533
draft_2013_daniel_slania_r5p162,2014,1,2017,3,3.85964
draft_2013_daniel_slania_r5p162,2015,2,2017,2,3.09203
draft_2013_daniel_slania_r5p162,2016,3,2017,1,2.26866
draft_2013_dominic_smith_r1p11,2013,0,2017,4,4.24818
draft_2013_dominic_smith_r1p11,2014,1,2017,3,3.16531
draft_2013_dominic_smith_r1p11,2015,2,2017,2,2.37533
draft_2013_dominic_smith_r1p11,2016,3,2017,1,1.33091
draft_2013_jacob_rhame_r6p184,2013,0,2017,4,5.55093
draft_2013_jacob_rhame_r6p184,2014,1,2017,3,3.87301
draft_2013_jacob_rhame_r6p184,2015,2,2017,2,1.91621
draft_2013_jacob_rhame_r6p184,2016,3,2017,1,1.69571
draft_2013_jacoby_jones_r3p87,2013,0,2016,3,5.27805
draft_2013_jacoby_jones_r3p87,2014,1,2016,2,3.83648
draft_2013_jacoby_jones_r3p87,2015,2,2016,1,2.69565
draft_2013_jt_riddle_r13p382,2013,0,2017,4,5.12498
draft_2013_jt_riddle_r13p382,2014,1,2017,3,4.04403
draft_2013_jt_riddle_r13p382,2015,2,2017,2,2.5049
draft_2013_jt_riddle_r13p382,2016,3,2017,1,2.04785
draft_2013_nick_ciuffo_r1p21,2013,0,2018,5,5.92984
draft_2013_nick_ciuffo_r1p21,2014,1,2018,4,5.57299
draft_2013_nick_ciuffo_r1p21,2015,2,2018,3,4.58981
draft_2013_nick_ciuffo_r1p21,2016,3,2018,2,4.11749
draft_2013_nick_ciuffo_r1p21,2017,4,2018,1,2.36754
draft_2013_oscar_mercado_r2p57,2013,0,2019,6,5.5656
draft_2013_oscar_mercado_r2p57,2014,1,2019,5,5.18386
draft_2013_oscar_mercado_r2p57,2015,2,2019,4,3.75165
draft_2013_oscar_mercado_r2p57,2016,3,2019,3,3.46855
draft_2013_oscar_mercado_r2p57,2017,4,2019,2,1.92084
draft_2013_oscar_mercado_r2p57,2018,5,2019,1,1.39871
draft_2013_phillip_ervin_r1p27,2013,0,2017,4,4.43194
draft_2013_phillip_ervin_r1p27,2014,1,2017,3,3.98103
draft_2013_phillip_ervin_r1p27,2015,2,2017,2,2.84786
draft_2013_phillip_ervin_r1p27,2016,3,2017,1,2.00529
draft_2013_reese_mcguire_r1p14,2013,0,2018,5,5.00967
draft_2013_reese_mcguire_r1p14,2014,1,2018,4,3.6589
draft_2013_reese_mcguire_r1p14,2015,2,2018,3,2.87928
draft_2013_reese_mcguire_r1p14,2016,3,2018,2,2.06901
draft_2013_reese_mcguire_r1p14,2017,4,2018,1,1.26658
draft_2013_ryan_cordell_r11p340,2013,0,2018,5,4.71472
draft_2013_ryan_cordell_r11p340,2014,1,2018,4,3.63848
draft_2013_ryan_cordell_r11p340,2015,2,2018,3,2.71309
draft_2013_ryan_cordell_r11p340,2016,3,2018,2,1.982
draft_2013_ryan_cordell_r11p340,2017,4,2018,1,1.28901
draft_2013_steven_brault_r11p339,2013,0,2016,3,4.98186
draft_2013_steven_brault_r11p339,2014,1,2016,2,3.6117
draft_2013_steven_brault_r11p339,2015,2,2016,1,2.05745
draft_2013_tim_anderson_r1p17,2013,0,2016,3,4.91372
draft_2013_tim_anderson_r1p17,2014,1,2016,2,3.44602
draft_2013_tim_anderson_r1p17,2015,2,2016,1,1.2397
draft_2014_alex_jackson_r1p6,2014,0,2019,5,5.43271
draft_2014_alex_jackson_r1p6,2015,1,2019,4,4.44813
draft_2014_alex_jackson_r1p6,2016,2,2019,3,3.89306
draft_2014_alex_jackson_r1p6,2017,3,2019,2,1.72622
draft_2014_alex_jackson_r1p6,2018,4,2019,1,1.36295
draft_2014_alex_mcrae_r10p311,2014,0,2018,4,5.48914
draft_2014_alex_mcrae_r10p311,2015,1,2018,3,3.84169
draft_2014_alex_mcrae_r10p311,2016,2,2018,2,2.71707
draft_2014_alex_mcrae_r10p311,2017,3,2018,1,2.42515
draft_2014_alex_verdugo_r2p62,2014,0,2017,3,5.55839
draft_2014_alex_verdugo_r2p62,2015,1,2017,2,3.10536
draft_2014_alex_verdugo_r2p62,2016,2,2017,1,1.74853
draft_2014_bobby_bradley_r3p97,2014,0,2019,5,5.68
draft_2014_bobby_bradley_r3p97,2015,1,2019,4,3.86617
draft_2014_bobby_bradley_r3p97,2016,2,2019,3,3.20662
draft_2014_bobby_bradley_r3p97,2017,3,2019,2,1.92705
draft_2014_bobby_bradley_r3p97,2018,4,2019,1,1.57943
draft_2014_brennan_bernardino_r26p785,2014,0,2022,8,4.75952
draft_2014_brennan_bernardino_r26p785,2015,1,2022,7,3.42276
draft_2014_brennan_bernardino_r26p785,2016,2,2022,6,2.75184
draft_2014_brennan_bernardino_r26p785,2017,3,2022,5,2.30019
draft_2014_brennan_bernardino_r26p785,2018,4,2022,4,2.06267
draft_2014_brennan_bernardino_r26p785,2019,5,2022,3,1.99195
draft_2014_brennan_bernardino_r26p785,2020,6,2022,2,2.01007
draft_2014_brennan_bernardino_r26p785,2021,7,2022,1,2.07342
draft_2014_brent_honeywell_jr_r2p72,2014,0,2021,7,4.79986
draft_2014_brent_honeywell_jr_r2p72,2015,1,2021,6,3.12895
draft_2014_brent_honeywell_jr_r2p72,2016,2,2021,5,1.27385
draft_2014_brent_honeywell_jr_r2p72,2017,3,2021,4,1.1208
draft_2014_brent_honeywell_jr_r2p72,2018,4,2021,3,1.2496
draft_2014_brent_honeywell_jr_r2p72,2019,5,2021,2,1.18002
draft_2014_brent_honeywell_jr_r2p72,2020,6,2021,1,1.20737
draft_2014_brett_graves_r3p101,2014,0,2018,4,4.42083
draft_2014_brett_graves_r3p101,2015,1,2018,3,3.71231
draft_2014_brett_graves_r3p101,2016,2,2018,2,3.17454
draft_2014_brett_graves_r3p101,2017,3,2018,1,2.4307
draft_2014_brian_ogrady_r8p245,2014,0,2019,5,5.18598
draft_2014_brian_ogrady_r8p245,2015,1,2019,4,3.44645
draft_2014_brian_ogrady_r8p245,2016,2,2019,3,3.28332
draft_2014_brian_ogrady_r8p245,2017,3,2019,2,2.42652
draft_2014_brian_ogrady_r8p245,2018,4,2019,1,1.88252
draft_2014_james_norwood_r7p199,2014,0,2018,4,4.79077
draft_2014_james_norwood_r7p199,2015,1,2018,3,4.20479
draft_2014_james_norwood_r7p199,2016,2,2018,2,3.36224
draft_2014_james_norwood_r7p199,2017,3,2018,1,2.53551
draft_2014_jerry_vasto_r24p713,2014,0,2018,4,4.40982
draft_2014_jerry_vasto_r24p713,2015,1,2018,3,3.63973
draft_2014_jerry_vasto_r24p713,2016,2,2018,2,2.44107
draft_2014_jerry_vasto_r24p713,2017,3,2018,1,2.22763
draft_2014_john_nogowski_r34p1032,2014,0,2020,6,5.24763
draft_2014_john_nogowski_r34p1032,2015,1,2020,5,4.03045
draft_2014_john_nogowski_r34p1032,2016,2,2020,4,4.09778
draft_2014_john_nogowski_r34p1032,2017,3,2020,3,3.1299
draft_2014_john_nogowski_r34p1032,2018,4,2020,2,2.42764
draft_2014_john_nogowski_r34p1032,2019,5,2020,1,1.87959
draft_2014_justus_sheffield_r1p31,2014,0,2018,4,5.51665
draft_2014_justus_sheffield_r1p31,2015,1,2018,3,3.70522
draft_2014_justus_sheffield_r1p31,2016,2,2018,2,2.81554
draft_2014_justus_sheffield_r1p31,2017,3,2018,1,1.94836
draft_2014_kyle_mcgrath_r36p1077,2014,0,2017,3,4.04695
draft_2014_kyle_mcgrath_r36p1077,2015,1,2017,2,3.13971
draft_2014_kyle_mcgrath_r36p1077,2016,2,2017,1,2.30807
draft_2014_matt_wotherspoon_r34p1022,2014,0,2019,5,4.83617
draft_2014_matt_wotherspoon_r34p1022,2015,1,2019,4,3.14939
draft_2014_matt_wotherspoon_r34p1022,2016,2,2019,3,2.15724
draft_2014_matt_wotherspoon_r34p1022,2017,3,2019,2,1.93926
draft_2014_matt_wotherspoon_r34p1022,2018,4,2019,1,1.91665
draft_2014_max_povse_r3p102,2014,0,2017,3,4.73781
draft_2014_max_povse_r3p102,2015,1,2017,2,4.11189
draft_2014_max_povse_r3p102,2016,2,2017,1,2.66659
draft_2014_nick_gordon_r1p5,2014,0,2021,7,4.81982
draft_2014_nick_gordon_r1p5,2015,1,2021,6,4.20699
draft_2014_nick_gordon_r1p5,2016,2,2021,5,3.67974
draft_2014_nick_gordon_r1p5,2017,3,2021,4,1.76271
draft_2014_nick_gordon_r1p5,2018,4,2021,3,1.14243
draft_2014_nick_gordon_r1p5,2019,5,2021,2,1.15313
draft_2014_nick_gordon_r1p5,2020,6,2021,1,1.12356
draft_2014_ryan_mcbroom_r15p444,2014,0,2019,5,5.08836
draft_2014_ryan_mcbroom_r15p444,2015,1,2019,4,3.75282
draft_2014_ryan_mcbroom_r15p444,2016,2,2019,3,2.70867
