snap_offset,bucket,event,pct_lo,pct_hi,label,score_lo,score_hi,score_mean,n,pos,rate,base_rate,lift,small_sample
2,R2-R3,STAR_PLUS_ELITE,0,10,0-10%,7.434015691746263,8.731178882577586,7.987540260490988,10,1,0.1,0.02040816326530612,4.9,False
2,R2-R3,STAR_PLUS_ELITE,10,20,10-20%,6.558419163512849,7.3226233343178135,6.878539846946923,10,1,0.1,0.02040816326530612,4.9,False
2,R2-R3,STAR_PLUS_ELITE,20,30,20-30%,6.205658734700175,6.538470188484811,6.378328992734016,9,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,30,40,30-40%,5.823550582655938,6.184485894384014,6.007449317543286,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,40,50,40-50%,5.200922762617146,5.728137583980534,5.477942478980475,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,50,60,50-60%,4.683047321979459,5.1736252088312575,4.992325623767561,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,60,70,60-70%,3.654342713389464,4.643844008671675,4.2771982705697,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,70,80,70-80%,2.6577384408831533,3.59381798509187,3.068847786716521,9,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,80,90,80-90%,0.9883183179284516,2.565230166873518,1.8302972587324386,10,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,90,95,90-95%,0.6126405859491877,0.9644704605093573,0.7643899605700181,5,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,95,99,95-99%,0.20444505397780496,0.32436520565488713,0.28210202210895086,4,0,0.0,0.02040816326530612,0.0,False
2,R2-R3,STAR_PLUS_ELITE,99,100,99-100%,0.005404272443600033,0.005404272443600033,0.005404272443600033,1,0,0.0,0.02040816326530612,0.0,False
2,R4-R10,TOP_100_PROSPECT,0,10,0-10%,5.462955751664873,8.142787847451677,6.2257395634644705,28,1,0.03571428571428571,0.007194244604316547,4.9642857142857135,False
2,R4-R10,TOP_100_PROSPECT,10,20,10-20%,4.426087395013913,5.420997360927712,4.843643489755618,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,20,30,20-30%,3.635691433099334,4.412054880467598,4.0751909460839775,27,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,30,40,30-40%,2.977616338948002,3.6316249080437943,3.293606443582942,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,40,50,40-50%,2.221634579562842,2.86381827111674,2.559921732881688,28,1,0.03571428571428571,0.007194244604316547,4.9642857142857135,False
2,R4-R10,TOP_100_PROSPECT,50,60,50-60%,1.726103679560588,2.218027646426435,1.9686180332985148,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,60,70,60-70%,1.1527242010203154,1.7246162885237049,1.4859447391625962,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,70,80,70-80%,0.8340108613239994,1.1522490122322027,1.0084949978420163,27,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,80,90,80-90%,0.43870940609408743,0.83356084322849,0.6122715520711791,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,90,95,90-95%,0.2149488919303159,0.43749017386179306,0.32936904402205786,14,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,95,99,95-99%,0.045115814017858386,0.21304438803195913,0.14866130223240637,11,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,99,100,99-100%,-0.04637657603872575,0.027349747976639138,0.0016894656239517987,3,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,MLB_DEBUT,0,10,0-10%,5.495059057398473,8.142787847451677,6.293648270876909,28,17,0.6071428571428571,0.22939068100358423,2.646763392857143,False
2,R4-R10,MLB_DEBUT,10,20,10-20%,4.434252937808917,5.462955751664873,4.880674502493152,28,11,0.39285714285714285,0.22939068100358423,1.7126116071428572,False
2,R4-R10,MLB_DEBUT,20,30,20-30%,3.635691433099334,4.426087395013913,4.08772296211719,28,8,0.2857142857142857,0.22939068100358423,1.2455357142857142,False
2,R4-R10,MLB_DEBUT,30,40,30-40%,2.977616338948002,3.6316249080437943,3.293606443582942,28,12,0.42857142857142855,0.22939068100358423,1.8683035714285714,False
2,R4-R10,MLB_DEBUT,40,50,40-50%,2.221634579562842,2.86381827111674,2.559921732881688,28,10,0.35714285714285715,0.22939068100358423,1.5569196428571428,False
2,R4-R10,MLB_DEBUT,50,60,50-60%,1.749187971370331,2.218027646426435,1.9776000463999195,27,2,0.07407407407407407,0.22939068100358423,0.32291666666666663,False
2,R4-R10,MLB_DEBUT,60,70,60-70%,1.1783808330622765,1.726103679560588,1.506422577681892,28,4,0.14285714285714285,0.22939068100358423,0.6227678571428571,False
2,R4-R10,MLB_DEBUT,70,80,70-80%,0.8340108613239994,1.1527242010203154,1.01364604081267,28,0,0.0,0.22939068100358423,0.0,False
2,R4-R10,MLB_DEBUT,80,90,80-90%,0.43870940609408743,0.83356084322849,0.6122715520711791,28,0,0.0,0.22939068100358423,0.0,False
2,R4-R10,MLB_DEBUT,90,95,90-95%,0.2149488919303159,0.43749017386179306,0.32936904402205786,14,0,0.0,0.22939068100358423,0.0,False
2,R4-R10,MLB_DEBUT,95,99,95-99%,0.045115814017858386,0.21304438803195913,0.14866130223240637,11,0,0.0,0.22939068100358423,0.0,False
2,R4-R10,MLB_DEBUT,99,100,99-100%,-0.04637657603872575,0.027349747976639138,0.0016894656239517987,3,0,0.0,0.22939068100358423,0.0,False
2,R4-R10,ESTABLISHED_MLB,0,10,0-10%,5.495059057398473,8.142787847451677,6.293648270876909,28,4,0.14285714285714285,0.053763440860215055,2.657142857142857,False
2,R4-R10,ESTABLISHED_MLB,10,20,10-20%,4.434252937808917,5.462955751664873,4.880674502493152,28,6,0.21428571428571427,0.053763440860215055,3.9857142857142853,False
2,R4-R10,ESTABLISHED_MLB,20,30,20-30%,3.635691433099334,4.426087395013913,4.08772296211719,28,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,30,40,30-40%,2.977616338948002,3.6316249080437943,3.293606443582942,28,1,0.03571428571428571,0.053763440860215055,0.6642857142857143,False
2,R4-R10,ESTABLISHED_MLB,40,50,40-50%,2.221634579562842,2.86381827111674,2.559921732881688,28,4,0.14285714285714285,0.053763440860215055,2.657142857142857,False
2,R4-R10,ESTABLISHED_MLB,50,60,50-60%,1.749187971370331,2.218027646426435,1.9776000463999195,27,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,60,70,60-70%,1.1783808330622765,1.726103679560588,1.506422577681892,28,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,70,80,70-80%,0.8340108613239994,1.1527242010203154,1.01364604081267,28,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,80,90,80-90%,0.43870940609408743,0.83356084322849,0.6122715520711791,28,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,90,95,90-95%,0.2149488919303159,0.43749017386179306,0.32936904402205786,14,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,95,99,95-99%,0.045115814017858386,0.21304438803195913,0.14866130223240637,11,0,0.0,0.053763440860215055,0.0,False
