snap_offset,bucket,event,pct_lo,pct_hi,label,score_lo,score_hi,score_mean,n,pos,rate,base_rate,lift,small_sample
2,R4-R10,TOP_100_PROSPECT,50,60,50-60%,0.31225120212476193,0.47229840774085474,0.3855976040998468,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,60,70,60-70%,0.16656527840666746,0.3120130417072204,0.2389182726654593,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,70,80,70-80%,0.08204943390809011,0.1586270854849393,0.11882611869582729,27,1,0.037037037037037035,0.007194244604316547,5.148148148148148,False
2,R4-R10,TOP_100_PROSPECT,80,90,80-90%,0.03203944149760088,0.07697120379645031,0.053474758509753376,28,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,90,95,90-95%,-0.010370704408842857,0.031142476291949273,0.013218959205131752,14,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,95,99,95-99%,-0.07986557969258079,-0.01142215622045728,-0.04066410216106262,11,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,TOP_100_PROSPECT,99,100,99-100%,-0.11260254323907587,-0.08660328188865529,-0.10028966426091811,3,0,0.0,0.007194244604316547,0.0,False
2,R4-R10,MLB_DEBUT,0,10,0-10%,7.199955384847841,9.736054489024731,8.142480215418207,28,15,0.5357142857142857,0.22939068100358423,2.3353794642857144,False
2,R4-R10,MLB_DEBUT,10,20,10-20%,3.344310719568425,7.136164020833781,4.801589209501674,28,12,0.42857142857142855,0.22939068100358423,1.8683035714285714,False
2,R4-R10,MLB_DEBUT,20,30,20-30%,1.577071870185722,3.2288154527686164,2.3825976833092257,28,11,0.39285714285714285,0.22939068100358423,1.7126116071428572,False
2,R4-R10,MLB_DEBUT,30,40,30-40%,0.8134869371143236,1.5725744954902257,1.0896632751106627,28,6,0.21428571428571427,0.22939068100358423,0.9341517857142857,False
2,R4-R10,MLB_DEBUT,40,50,40-50%,0.5102458887122909,0.791100759162469,0.6564180251100816,28,9,0.32142857142857145,0.22939068100358423,1.4012276785714286,False
2,R4-R10,MLB_DEBUT,50,60,50-60%,0.31811821605293256,0.47229840774085474,0.3883141375063314,27,0,0.0,0.22939068100358423,0.0,False
2,R4-R10,MLB_DEBUT,60,70,60-70%,0.17083996862839881,0.31225120212476193,0.24412134136967698,28,2,0.07142857142857142,0.22939068100358423,0.31138392857142855,False
2,R4-R10,MLB_DEBUT,70,80,70-80%,0.08204943390809011,0.16656527840666746,0.12053108868550018,28,6,0.21428571428571427,0.22939068100358423,0.9341517857142857,False
2,R4-R10,MLB_DEBUT,80,90,80-90%,0.03203944149760088,0.07697120379645031,0.053474758509753376,28,2,0.07142857142857142,0.22939068100358423,0.31138392857142855,False
2,R4-R10,MLB_DEBUT,90,95,90-95%,-0.010370704408842857,0.031142476291949273,0.013218959205131752,14,1,0.07142857142857142,0.22939068100358423,0.31138392857142855,False
2,R4-R10,MLB_DEBUT,95,99,95-99%,-0.07986557969258079,-0.01142215622045728,-0.04066410216106262,11,0,0.0,0.22939068100358423,0.0,False
2,R4-R10,MLB_DEBUT,99,100,99-100%,-0.11260254323907587,-0.08660328188865529,-0.10028966426091811,3,0,0.0,0.22939068100358423,0.0,False
2,R4-R10,ESTABLISHED_MLB,0,10,0-10%,7.199955384847841,9.736054489024731,8.142480215418207,28,6,0.21428571428571427,0.053763440860215055,3.9857142857142853,False
2,R4-R10,ESTABLISHED_MLB,10,20,10-20%,3.344310719568425,7.136164020833781,4.801589209501674,28,2,0.07142857142857142,0.053763440860215055,1.3285714285714285,False
