player_id,season_year,level,org,age_during_season,pa,avg,obp,slg,woba,iso,k_pct,bb_pct,babip,home_runs,stolen_bases,ip,era,fip,whip,k9,bb9,hr9,velo_avg,primary_position,stats_type,pulled_at
draft_2017_mark_vientos_r2p59,2024,AAA,SYR,,133,0.284,0.376,0.5,,0.216,0.2857142857142857,0.12030075187969924,0.375,6,0,0.0,,,,,,,,1B,batting,2026-07-28T13:03:40
draft_2009_julio_martinez_r20p611,2024,AAA,SYR,,8,0.375,0.375,0.5,,0.125,0.125,0.0,0.429,0,0,0.0,,,,,,,,DH,batting,2026-07-28T13:03:40
draft_2017_rylan_bannon_r8p250,2024,AAA,SYR,,342,0.254,0.392,0.475,,0.221,0.2309941520467836,0.17543859649122806,0.299,15,7,0.0,,,,,,,,3B,batting,2026-07-28T13:03:40
ifa_622569,2024,AAA,SYR,,250,0.29,0.371,0.493,,0.203,0.144,0.116,0.302,11,12,0.0,,,,,,,,OF,batting,2026-07-28T13:03:40
draft_2012_tomas_nido_r8p260,2024,AAA,SYR,,30,0.345,0.345,0.517,,0.172,0.2,0.0,0.409,1,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
draft_2019_brett_baty_r1p12,2024,AAA,SYR,,269,0.252,0.349,0.504,,0.252,0.21189591078066913,0.12267657992565056,0.263,16,1,0.0,,,,,,,,3B,batting,2026-07-28T13:03:40
draft_2019_luke_ritter_r7p208,2024,AAA,SYR,,567,0.257,0.369,0.48,,0.223,0.30687830687830686,0.12874779541446207,0.345,26,4,0.0,,,,,,,,2B,batting,2026-07-28T13:03:40
ifa_670712,2024,AAA,SYR,,372,0.276,0.368,0.441,,0.165,0.20430107526881722,0.09946236559139784,0.318,15,2,0.0,,,,,,,,3B,batting,2026-07-28T13:03:40
draft_2009_trayce_thompson_r2p61,2024,AAA,SYR,,253,0.228,0.3,0.5,,0.272,0.25691699604743085,0.09486166007905138,0.238,16,6,0.0,,,,,,,,RF,batting,2026-07-28T13:03:40
draft_2018_carlos_cortes_r3p83,2024,AAA,SYR,,321,0.246,0.33,0.456,,0.21,0.18691588785046728,0.11526479750778816,0.255,16,3,0.0,,,,,,,,RF,batting,2026-07-28T13:03:40
draft_2012_joe_hudson_r6p202,2024,AAA,SYR,,120,0.216,0.367,0.412,,0.196,0.3333333333333333,0.15833333333333333,0.308,5,4,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
ifa_578428,2024,AAA,SYR,,175,0.273,0.309,0.442,,0.169,0.1657142857142857,0.05142857142857143,0.292,7,1,0.0,,,,,,,,2B,batting,2026-07-28T13:03:40
ifa_570560,2024,AAA,SYR,,399,0.226,0.346,0.393,,0.167,0.21052631578947367,0.13784461152882205,0.275,9,9,0.0,,,,,,,,3B,batting,2026-07-28T13:03:40
draft_2015_austin_allen_r4p117,2024,AAA,SYR,,162,0.261,0.29,0.438,,0.177,0.2839506172839506,0.037037037037037035,0.317,8,1,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
draft_2018_hayden_senger_r24p710,2024,AAA,SYR,,166,0.252,0.323,0.401,,0.149,0.23493975903614459,0.07228915662650602,0.321,3,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
draft_2019_drew_gilbert_r35p1049,2024,AAA,SYR,,247,0.215,0.313,0.393,,0.178,0.20647773279352227,0.10121457489878542,0.234,10,3,0.0,,,,,,,,CF,batting,2026-07-28T13:03:40
ifa_596847,2024,AAA,SYR,,104,0.19,0.317,0.357,,0.167,0.27884615384615385,0.16346153846153846,0.222,4,0,0.0,,,,,,,,DH,batting,2026-07-28T13:03:40
draft_2021_wyatt_young_r15p442,2024,AAA,SYR,,52,0.283,0.346,0.326,,0.043,0.25,0.057692307692307696,0.382,0,1,0.0,,,,,,,,SS,batting,2026-07-28T13:03:40
draft_2021_jt_schwartz_r4p111,2024,AAA,SYR,,178,0.219,0.287,0.381,,0.162,0.16292134831460675,0.056179775280898875,0.234,5,2,0.0,,,,,,,,1B,batting,2026-07-28T13:03:40
draft_2022_rhylan_thomas_r11p329,2024,AAA,SYR,,196,0.235,0.286,0.377,,0.142,0.12244897959183673,0.0663265306122449,0.247,5,5,0.0,,,,,,,,LF,batting,2026-07-28T13:03:40
ifa_682668,2024,AAA,SYR,,587,0.258,0.299,0.355,,0.097,0.1635434412265758,0.054514480408858604,0.299,7,40,0.0,,,,,,,,SS,batting,2026-07-28T13:03:40
draft_2011_jackie_bradley_r1p40,2024,AAA,SYR,,94,0.209,0.266,0.36,,0.151,0.24468085106382978,0.07446808510638298,0.258,2,5,0.0,,,,,,,,CF,batting,2026-07-28T13:03:40
ifa_682515,2024,AAA,SYR,,69,0.186,0.304,0.305,,0.119,0.34782608695652173,0.11594202898550725,0.273,2,1,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
draft_2019_matt_oneill_r20p598,2024,AAA,SYR,,59,0.16,0.259,0.28,,0.12,0.3728813559322034,0.11864406779661017,0.25,1,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
draft_2010_eddie_rosario_r4p135,2024,AAA,SYR,,30,0.103,0.133,0.31,,0.207,0.26666666666666666,0.03333333333333333,0.1,1,0,0.0,,,,,,,,OF,batting,2026-07-28T13:03:40
ifa_516782,2024,AAA,SYR,,12,0.182,0.167,0.273,,0.091,0.0,0.0,0.167,0,0,0.0,,,,,,,,RF,batting,2026-07-28T13:03:40
draft_2016_taylor_kohlwey_r21p624,2024,AAA,SYR,,37,0.088,0.162,0.118,,0.03,0.35135135135135137,0.08108108108108109,0.143,0,0,0.0,,,,,,,,LF,batting,2026-07-28T13:03:40
draft_2020_eric_orze_r5p150,2024,AAA,SYR,,0,0.0,0.0,0.0,,0.0,,,,0,0,0.0,,,,,,,,P,batting,2026-07-28T13:03:40
draft_2019_tyler_fitzgerald_r4p116,2024,AAA,SAC,,87,0.31,0.402,0.718,,0.408,0.27586206896551724,0.10344827586206896,0.333,8,1,0.0,,,,,,,,2B,batting,2026-07-28T13:03:40
ifa_666464,2024,AAA,SAC,,146,0.352,0.438,0.616,,0.264,0.23972602739726026,0.1232876712328767,0.42,10,1,0.0,,,,,,,,RF,batting,2026-07-28T13:03:40
draft_2017_heliot_ramos_r1p19,2024,AAA,SAC,,134,0.296,0.388,0.565,,0.269,0.27611940298507465,0.11940298507462686,0.366,8,2,0.0,,,,,,,,LF,batting,2026-07-28T13:03:40
ifa_642731,2024,AAA,SAC,,83,0.333,0.39,0.493,,0.16,0.1686746987951807,0.060240963855421686,0.379,3,1,0.0,,,,,,,,2B,batting,2026-07-28T13:03:40
draft_2019_brett_wisely_r15p458,2024,AAA,SAC,,181,0.301,0.389,0.487,,0.186,0.15469613259668508,0.1270718232044199,0.333,6,5,0.0,,,,,,,,2B,batting,2026-07-28T13:03:40
draft_2022_wade_meckler_r8p256,2024,AAA,SAC,,196,0.288,0.357,0.508,,0.22,0.12755102040816327,0.09693877551020408,0.299,8,3,0.0,,,,,,,,LF,batting,2026-07-28T13:03:40
draft_2016_trenton_brooks_r17p512,2024,AAA,SAC,,407,0.302,0.41,0.453,,0.151,0.14987714987714987,0.1547911547911548,0.336,10,10,0.0,,,,,,,,LF,batting,2026-07-28T13:03:40
draft_2016_donnie_walton_r5p147,2024,AAA,SAC,,387,0.306,0.38,0.441,,0.135,0.11886304909560723,0.10077519379844961,0.333,7,4,0.0,,,,,,,,3B,batting,2026-07-28T13:03:40
draft_2019_grant_mccray_r3p87,2024,AAA,SAC,,213,0.272,0.347,0.471,,0.199,0.2535211267605634,0.09859154929577464,0.351,6,8,0.0,,,,,,,,CF,batting,2026-07-28T13:03:40
draft_2020_casey_schmitt_r2p49,2024,AAA,SAC,,335,0.274,0.343,0.469,,0.195,0.208955223880597,0.09253731343283582,0.309,13,11,0.0,,,,,,,,LF,batting,2026-07-28T13:03:40
draft_2018_david_villar_r11p316,2024,AAA,SAC,,482,0.26,0.361,0.441,,0.181,0.2572614107883817,0.12448132780082988,0.328,16,2,0.0,,,,,,,,1B,batting,2026-07-28T13:03:40
draft_2018_brett_auerbach_r40p1206,2024,AAA,SAC,,223,0.281,0.357,0.444,,0.163,0.24663677130044842,0.09417040358744394,0.37,4,5,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
draft_2014_jakson_reetz_r3p93,2024,AAA,SAC,,235,0.254,0.368,0.431,,0.177,0.20425531914893616,0.12340425531914893,0.31,5,1,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
ifa_682617,2024,AAA,SAC,,384,0.25,0.38,0.38,,0.13,0.2682291666666667,0.16927083333333334,0.338,10,4,0.0,,,,,,,,OF,batting,2026-07-28T13:03:40
draft_2013_andrew_knapp_r2p53,2024,AAA,SAC,,55,0.227,0.37,0.386,,0.159,0.21818181818181817,0.16363636363636364,0.29,1,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
draft_2022_justin_bench_r17p526,2024,AAA,SAC,,8,0.375,0.375,0.375,,0.0,0.25,0.0,0.5,0,0,0.0,,,,,,,,SS,batting,2026-07-28T13:03:40
draft_2019_christian_koss_r12p369,2024,AAA,SAC,,197,0.257,0.332,0.415,,0.158,0.22842639593908629,0.07106598984771574,0.317,5,5,0.0,,,,,,,,2B,batting,2026-07-28T13:03:40
draft_2017_chase_pinder_r7p214,2024,AAA,SAC,,80,0.25,0.4,0.344,,0.094,0.2125,0.1875,0.326,1,1,0.0,,,,,,,,CF,batting,2026-07-28T13:03:40
draft_2016_cavan_biggio_r5p162,2024,AAA,SAC,,63,0.163,0.413,0.326,,0.163,0.20634920634920634,0.2698412698412698,0.172,2,2,0.0,,,,,,,,1B,batting,2026-07-28T13:03:40
ifa_665998,2024,AAA,SAC,,178,0.25,0.368,0.368,,0.118,0.12921348314606743,0.12359550561797752,0.281,2,7,0.0,,,,,,,,LF,batting,2026-07-28T13:03:40
ifa_666783,2024,AAA,SAC,,67,0.176,0.358,0.373,,0.197,0.208955223880597,0.22388059701492538,0.171,3,4,0.0,,,,,,,,CF,batting,2026-07-28T13:03:40
draft_2019_blake_sabol_r7p214,2024,AAA,SAC,,403,0.246,0.34,0.388,,0.142,0.24317617866004962,0.11910669975186104,0.308,11,11,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
ifa_682515,2024,AAA,SAC,,85,0.253,0.329,0.387,,0.134,0.2823529411764706,0.10588235294117647,0.34,2,1,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
ifa_695223,2024,AAA,SAC,,17,0.294,0.294,0.412,,0.118,0.35294117647058826,0.0,0.455,0,0,0.0,,,,,,,,SS,batting,2026-07-28T13:03:40
draft_2019_hunter_bishop_r1p10,2024,AAA,SAC,,413,0.245,0.316,0.386,,0.141,0.2736077481840194,0.08232445520581114,0.321,9,10,0.0,,,,,,,,OF,batting,2026-07-28T13:03:40
draft_2023_drew_cavanaugh_r17p510,2024,AAA,SAC,,35,0.3,0.4,0.3,,0.0,0.2,0.11428571428571428,0.391,0,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
draft_2014_austin_slater_r8p238,2024,AAA,SAC,,18,0.235,0.278,0.412,,0.177,0.2222222222222222,0.05555555555555555,0.25,1,1,0.0,,,,,,,,RF,batting,2026-07-28T13:03:40
draft_2019_brandon_martorano_r16p476,2024,AAA,SAC,,63,0.2,0.302,0.364,,0.164,0.2857142857142857,0.12698412698412698,0.235,3,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:40
ifa_624585,2024,AAA,SAC,,8,0.286,0.375,0.286,,0.0,0.125,0.125,0.333,0,0,0.0,,,,,,,,DH,batting,2026-07-28T13:03:40
draft_2015_ryan_mckenna_r4p133,2024,AAA,SAC,,79,0.227,0.308,0.348,,0.121,0.22784810126582278,0.10126582278481013,0.265,2,6,0.0,,,,,,,,CF,batting,2026-07-28T13:03:40
draft_2023_bryce_eldridge_r1p16,2024,AAA,SAC,,35,0.258,0.343,0.258,,0.0,0.3142857142857143,0.11428571428571428,0.4,0,0,0.0,,,,,,,,DH,batting,2026-07-28T13:03:41
draft_2015_lamonte_wade_r9p260,2024,AAA,SAC,,11,0.143,0.455,0.143,,0.0,0.18181818181818182,0.36363636363636365,0.2,0,0,0.0,,,,,,,,LF,batting,2026-07-28T13:03:41
draft_2014_michael_conforto_r1p10,2024,AAA,SAC,,6,0.2,0.333,0.2,,0.0,0.16666666666666666,0.16666666666666666,0.25,0,0,0.0,,,,,,,,DH,batting,2026-07-28T13:03:41
draft_2019_will_wilson_r1p15,2024,AAA,SAC,,100,0.188,0.3,0.224,,0.036,0.26,0.1,0.267,0,0,0.0,,,,,,,,3B,batting,2026-07-28T13:03:41
draft_2011_nick_ahmed_r2p85,2024,AAA,SAC,,11,0.2,0.273,0.2,,0.0,0.18181818181818182,0.09090909090909091,0.25,0,0,0.0,,,,,,,,SS,batting,2026-07-28T13:03:41
draft_2016_brady_whalen_r12p376,2024,AAA,SAC,,75,0.143,0.267,0.19,,0.047,0.28,0.14666666666666667,0.209,0,0,0.0,,,,,,,,2B,batting,2026-07-28T13:03:41
draft_2015_donny_sands_r8p243,2024,AAA,SAC,,56,0.176,0.25,0.196,,0.02,0.2857142857142857,0.08928571428571429,0.257,0,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:41
ifa_806367,2024,AAA,SAC,,20,0.188,0.211,0.188,,0.0,0.1,0.05,0.188,0,1,0.0,,,,,,,,OF,batting,2026-07-28T13:03:41
ifa_672640,2024,AAA,SAC,,6,0.167,0.167,0.167,,0.0,0.16666666666666666,0.0,0.2,0,0,0.0,,,,,,,,SS,batting,2026-07-28T13:03:41
draft_2021_mason_black_r3p85,2024,AAA,SAC,,0,0.0,0.0,0.0,,0.0,,,,0,0,0.0,,,,,,,,P,batting,2026-07-28T13:03:41
draft_2019_kolton_ingram_r37p1102,2024,AAA,SAC,,0,0.0,0.0,0.0,,0.0,,,,0,0,0.0,,,,,,,,P,batting,2026-07-28T13:03:41
draft_2021_tyler_myrick_r14p416,2024,AAA,SAC,,0,0.0,0.0,0.0,,0.0,,,,0,0,0.0,,,,,,,,P,batting,2026-07-28T13:03:41
draft_2018_austin_warren_r6p181,2024,AAA,SAC,,0,0.0,0.0,0.0,,0.0,,,,0,0,0.0,,,,,,,,P,batting,2026-07-28T13:03:41
draft_2017_taylor_walls_r3p79,2024,AAA,DUR,,23,0.381,0.435,0.714,,0.333,0.2608695652173913,0.08695652173913043,0.533,0,1,0.0,,,,,,,,SS,batting,2026-07-28T13:03:41
draft_2019_jonny_deluca_r25p761,2024,AAA,DUR,,25,0.3,0.44,0.65,,0.35,0.04,0.16,0.235,2,1,0.0,,,,,,,,RF,batting,2026-07-28T13:03:41
draft_2015_brandon_lowe_r3p87,2024,AAA,DUR,,21,0.235,0.381,0.647,,0.412,0.42857142857142855,0.19047619047619047,0.333,2,0,0.0,,,,,,,,2B,batting,2026-07-28T13:03:41
draft_2010_niko_goodrum_r2p71,2024,AAA,DUR,,45,0.316,0.422,0.605,,0.289,0.2222222222222222,0.13333333333333333,0.36,3,1,0.0,,,,,,,,1B,batting,2026-07-28T13:03:41
draft_2021_bobby_seymour_r13p401,2024,AAA,DUR,,218,0.269,0.353,0.601,,0.332,0.3486238532110092,0.11009174311926606,0.337,19,3,0.0,,,,,,,,1B,batting,2026-07-28T13:03:41
ifa_644374,2024,AAA,DUR,,51,0.293,0.431,0.512,,0.219,0.29411764705882354,0.17647058823529413,0.417,2,2,0.0,,,,,,,,SS,batting,2026-07-28T13:03:41
draft_2020_matthew_dyer_r4p120,2024,AAA,DUR,,5,0.25,0.4,0.5,,0.25,0.4,0.2,0.5,0,0,0.0,,,,,,,,OF,batting,2026-07-28T13:03:41
draft_2018_ruben_cardenas_r16p493,2024,AAA,DUR,,205,0.281,0.346,0.53,,0.249,0.2097560975609756,0.05853658536585366,0.311,11,5,0.0,,,,,,,,OF,batting,2026-07-28T13:03:41
draft_2019_austin_shenton_r5p156,2024,AAA,DUR,,363,0.258,0.361,0.497,,0.239,0.30303030303030304,0.1322314049586777,0.33,20,0,0.0,,,,,,,,1B,batting,2026-07-28T13:03:41
draft_2014_alex_jackson_r1p6,2024,AAA,DUR,,118,0.238,0.322,0.533,,0.295,0.2288135593220339,0.1016949152542373,0.243,8,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:41
draft_2019_logan_driscoll_r2p73,2024,AAA,DUR,,294,0.292,0.367,0.473,,0.181,0.20748299319727892,0.09523809523809523,0.356,7,1,0.0,,,,,,,,C,batting,2026-07-28T13:03:41
ifa_678554,2024,AAA,DUR,,410,0.288,0.359,0.481,,0.193,0.15609756097560976,0.07073170731707316,0.316,13,11,0.0,,,,,,,,3B,batting,2026-07-28T13:03:41
ifa_691406,2024,AAA,DUR,,236,0.276,0.331,0.498,,0.222,0.211864406779661,0.06779661016949153,0.303,13,1,0.0,,,,,,,,3B,batting,2026-07-28T13:03:41
draft_2019_kameron_misner_r1p35,2024,AAA,DUR,,519,0.248,0.36,0.442,,0.194,0.2928709055876686,0.14065510597302505,0.338,17,30,0.0,,,,,,,,CF,batting,2026-07-28T13:03:41
draft_2019_jake_mangum_r4p118,2024,AAA,DUR,,428,0.317,0.357,0.442,,0.125,0.1705607476635514,0.053738317757009345,0.373,6,20,0.0,,,,,,,,CF,batting,2026-07-28T13:03:41
ifa_666018,2024,AAA,DUR,,144,0.237,0.368,0.424,,0.187,0.3263888888888889,0.1597222222222222,0.323,7,0,0.0,,,,,,,,1B,batting,2026-07-28T13:03:41
ifa_682927,2024,AAA,DUR,,527,0.283,0.356,0.429,,0.146,0.18785578747628084,0.08918406072106262,0.339,10,20,0.0,,,,,,,,2B,batting,2026-07-28T13:03:41
draft_2016_josh_lowe_r1p13,2024,AAA,DUR,,55,0.255,0.309,0.471,,0.216,0.43636363636363634,0.07272727272727272,0.417,3,0,0.0,,,,,,,,LF,batting,2026-07-28T13:03:41
draft_2021_tristan_peters_r7p207,2024,AAA,DUR,,478,0.238,0.344,0.402,,0.164,0.19665271966527198,0.13179916317991633,0.28,12,8,0.0,,,,,,,,CF,batting,2026-07-28T13:03:41
ifa_681715,2024,AAA,DUR,,183,0.187,0.322,0.407,,0.22,0.2677595628415301,0.14754098360655737,0.202,9,2,0.0,,,,,,,,LF,batting,2026-07-28T13:03:41
draft_2013_dominic_smith_r1p11,2024,AAA,DUR,,89,0.263,0.337,0.375,,0.112,0.29213483146067415,0.0898876404494382,0.365,2,1,0.0,,,,,,,,DH,batting,2026-07-28T13:03:41
draft_2010_rob_brantly_r3p100,2024,AAA,DUR,,179,0.25,0.316,0.394,,0.144,0.19553072625698323,0.0670391061452514,0.289,5,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:41
draft_2021_kenny_piper_r18p551,2024,AAA,DUR,,115,0.188,0.278,0.386,,0.198,0.28695652173913044,0.09565217391304348,0.219,5,3,0.0,,,,,,,,C,batting,2026-07-28T13:03:41
ifa_650907,2024,AAA,DUR,,230,0.191,0.257,0.373,,0.182,0.3652173913043478,0.06956521739130435,0.25,11,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:41
ifa_678545,2024,AAA,DUR,,283,0.248,0.293,0.336,,0.088,0.18021201413427562,0.04946996466431095,0.287,5,4,0.0,,,,,,,,SS,batting,2026-07-28T13:03:41
draft_2015_cj_hinojosa_r11p336,2024,AAA,DUR,,387,0.223,0.284,0.329,,0.106,0.18087855297157623,0.06459948320413436,0.257,7,3,0.0,,,,,,,,2B,batting,2026-07-28T13:03:41
ifa_692412,2024,AAA,DUR,,5,0.2,0.2,0.4,,0.2,0.2,0.0,0.25,0,0,0.0,,,,,,,,2B,batting,2026-07-28T13:03:41
draft_2018_nick_schnell_r1p32,2024,AAA,DUR,,96,0.213,0.263,0.337,,0.124,0.3958333333333333,0.052083333333333336,0.333,3,2,0.0,,,,,,,,RF,batting,2026-07-28T13:03:41
draft_2018_richie_palacios_r3p103,2024,AAA,DUR,,21,0.222,0.333,0.222,,0.0,0.047619047619047616,0.14285714285714285,0.235,0,0,0.0,,,,,,,,2B,batting,2026-07-28T13:03:41
draft_2018_gionti_turner_r27p823,2024,AAA,DUR,,36,0.147,0.194,0.265,,0.118,0.25,0.05555555555555555,0.167,1,1,0.0,,,,,,,,SS,batting,2026-07-28T13:03:41
draft_2009_matt_carpenter_r13p399,2024,AAA,MEM,,17,0.231,0.412,0.692,,0.461,0.35294117647058826,0.23529411764705882,0.2,2,0,0.0,,,,,,,,3B,batting,2026-07-28T13:03:42
draft_2016_dylan_carlson_r1p33,2024,AAA,MEM,,15,0.273,0.467,0.545,,0.272,0.13333333333333333,0.2,0.25,1,0,0.0,,,,,,,,LF,batting,2026-07-28T13:03:42
draft_2019_pedro_pagés_r6p185,2024,AAA,MEM,,24,0.222,0.417,0.5,,0.278,0.20833333333333334,0.20833333333333334,0.25,1,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:42
draft_2017_jared_young_r15p465,2024,AAA,MEM,,286,0.285,0.411,0.506,,0.221,0.1853146853146853,0.14335664335664336,0.327,11,6,0.0,,,,,,,,1B,batting,2026-07-28T13:03:42
ifa_689288,2024,AAA,MEM,,513,0.309,0.37,0.512,,0.203,0.1871345029239766,0.08382066276803118,0.351,20,5,0.0,,,,,,,,LF,batting,2026-07-28T13:03:42
draft_2018_luken_baker_r2p75,2024,AAA,MEM,,452,0.231,0.345,0.535,,0.304,0.24336283185840707,0.14823008849557523,0.228,32,0,0.0,,,,,,,,1B,batting,2026-07-28T13:03:42
ifa_671056,2024,AAA,MEM,,112,0.28,0.402,0.473,,0.193,0.17857142857142858,0.16964285714285715,0.309,5,3,0.0,,,,,,,,DH,batting,2026-07-28T13:03:42
draft_2018_nick_dunn_r5p153,2024,AAA,MEM,,361,0.316,0.374,0.467,,0.151,0.09141274238227147,0.08310249307479224,0.328,8,1,0.0,,,,,,,,3B,batting,2026-07-28T13:03:42
draft_2016_gavin_collins_r13p392,2024,AAA,MEM,,216,0.264,0.335,0.461,,0.197,0.16203703703703703,0.0787037037037037,0.28,9,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:42
draft_2018_nolan_gorman_r1p19,2024,AAA,MEM,,98,0.205,0.276,0.489,,0.284,0.23469387755102042,0.09183673469387756,0.186,7,0,0.0,,,,,,,,3B,batting,2026-07-28T13:03:42
ifa_693409,2024,AAA,MEM,,535,0.279,0.318,0.445,,0.166,0.11775700934579439,0.04299065420560748,0.296,14,5,0.0,,,,,,,,3B,batting,2026-07-28T13:03:42
draft_2021_mike_antico_r8p241,2024,AAA,MEM,,224,0.261,0.323,0.433,,0.172,0.21875,0.07589285714285714,0.311,7,15,0.0,,,,,,,,OF,batting,2026-07-28T13:03:42
draft_2020_jordan_walker_r1p21,2024,AAA,MEM,,377,0.263,0.326,0.427,,0.164,0.19363395225464192,0.08222811671087533,0.309,9,4,0.0,,,,,,,,RF,batting,2026-07-28T13:03:42
draft_2020_thomas_saggese_r5p145,2024,AAA,MEM,,528,0.253,0.313,0.438,,0.185,0.23106060606060605,0.058712121212121215,0.296,20,9,0.0,,,,,,,,LF,batting,2026-07-28T13:03:42
draft_2018_alfonso_rivas_r4p113,2024,AAA,MEM,,381,0.229,0.354,0.337,,0.108,0.24146981627296588,0.13123359580052493,0.311,3,1,0.0,,,,,,,,1B,batting,2026-07-28T13:03:42
ifa_660614,2024,AAA,MEM,,183,0.215,0.322,0.335,,0.12,0.2677595628415301,0.1366120218579235,0.286,4,2,0.0,,,,,,,,SS,batting,2026-07-28T13:03:42
draft_2013_chance_sisco_r2p61,2024,AAA,MEM,,26,0.217,0.308,0.348,,0.131,0.4230769230769231,0.038461538461538464,0.364,1,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:42
draft_2019_chandler_redmond_r32p965,2024,AAA,MEM,,74,0.2,0.297,0.354,,0.154,0.40540540540540543,0.12162162162162163,0.333,2,0,0.0,,,,,,,,2B,batting,2026-07-28T13:03:42
ifa_695596,2024,AAA,MEM,,208,0.193,0.251,0.349,,0.156,0.21634615384615385,0.07211538461538461,0.214,7,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:42
draft_2022_victor_scott_ii_r5p157,2024,AAA,MEM,,362,0.21,0.294,0.303,,0.093,0.1574585635359116,0.09944751381215469,0.235,6,30,0.0,,,,,,,,CF,batting,2026-07-28T13:03:42
ifa_664332,2024,AAA,MEM,,162,0.208,0.284,0.299,,0.091,0.3395061728395062,0.09876543209876543,0.307,3,0,0.0,,,,,,,,OF,batting,2026-07-28T13:03:42
ifa_680636,2024,AAA,MEM,,63,0.211,0.254,0.281,,0.07,0.25396825396825395,0.06349206349206349,0.279,0,0,0.0,,,,,,,,3B,batting,2026-07-28T13:03:42
draft_2018_lars_nootbaar_r8p243,2024,AAA,MEM,,20,0.176,0.3,0.235,,0.059,0.2,0.15,0.231,0,0,0.0,,,,,,,,LF,batting,2026-07-28T13:03:42
ifa_702328,2024,AAA,MEM,,42,0.147,0.31,0.206,,0.059,0.47619047619047616,0.16666666666666666,0.357,0,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:42
ifa_575929,2024,AAA,MEM,,22,0.143,0.182,0.143,,0.0,0.22727272727272727,0.045454545454545456,0.188,0,0,0.0,,,,,,,,1B,batting,2026-07-28T13:03:42
draft_2020_garrett_mitchell_r1p20,2024,AAA,NAS,,52,0.318,0.404,0.636,,0.318,0.19230769230769232,0.11538461538461539,0.323,4,4,0.0,,,,,,,,CF,batting,2026-07-28T13:03:42
ifa_691620,2024,AAA,NAS,,1,0.0,1.0,0.0,,0.0,0.0,1.0,,0,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:42
draft_2019_oliver_dunn_r11p345,2024,AAA,NAS,,33,0.31,0.394,0.517,,0.207,0.2727272727272727,0.12121212121212122,0.421,1,2,0.0,,,,,,,,3B,batting,2026-07-28T13:03:42
draft_2011_eric_haase_r7p218,2024,AAA,NAS,,170,0.279,0.367,0.503,,0.224,0.32941176470588235,0.11176470588235295,0.386,9,1,0.0,,,,,,,,C,batting,2026-07-28T13:03:42
draft_2019_isaac_collins_r9p279,2024,AAA,NAS,,500,0.273,0.386,0.475,,0.202,0.192,0.142,0.322,14,24,0.0,,,,,,,,LF,batting,2026-07-28T13:03:42
draft_2017_brewer_hicklen_r7p210,2024,AAA,NAS,,499,0.246,0.363,0.47,,0.224,0.2785571142284569,0.12224448897795591,0.309,22,44,0.0,,,,,,,,RF,batting,2026-07-28T13:03:42
draft_2021_tyler_black_r1p33,2024,AAA,NAS,,462,0.258,0.374,0.429,,0.171,0.18831168831168832,0.13203463203463203,0.299,14,20,0.0,,,,,,,,DH,batting,2026-07-28T13:03:42
draft_2016_andrew_yerzy_r2p52,2024,AAA,NAS,,5,0.4,0.4,0.4,,0.0,0.2,0.0,0.5,0,0,0.0,,,,,,,,C,batting,2026-07-28T13:03:42
draft_2021_wes_clarke_r10p297,2024,AAA,NAS,,373,0.243,0.34,0.458,,0.215,0.3512064343163539,0.12064343163538874,0.343,18,2,0.0,,,,,,,,1B,batting,2026-07-28T13:03:42
ifa_473255,2024,AAA,NAS,,376,0.274,0.348,0.428,,0.154,0.17287234042553193,0.10106382978723404,0.308,11,1,0.0,,,,,,,,C,batting,2026-07-28T13:03:42
draft_2018_owen_miller_r3p84,2024,AAA,NAS,,381,0.276,0.354,0.392,,0.116,0.1837270341207349,0.09711286089238845,0.333,5,9,0.0,,,,,,,,2B,batting,2026-07-28T13:03:42
draft_2020_joey_wiemer_r4p121,2024,AAA,NAS,,235,0.242,0.387,0.358,,0.116,0.25957446808510637,0.1829787234042553,0.341,3,6,0.0,,,,,,,,RF,batting,2026-07-28T13:03:42
