scorer,event,h,n,pos,base,auc,ap,brier,calib
"E_cal(OOF,honest)",STAR_PLUS_ELITE,1,23864,7,0.0002933288635601743,0.9966406984472962,0.13064850231870048,0.0002872101235255388,0.5644620485389614
"E_cal(OOF,honest)",STAR_PLUS_ELITE,2,23192,19,0.0008192480165574336,0.9849620815513518,0.13593137016646425,0.0007937487469031158,0.43388552857535023
"E_cal(OOF,honest)",STAR_PLUS_ELITE,3,22409,36,0.0016064973894417422,0.9628247341785982,0.11013563712557928,0.0015322707063999859,0.6797568760059334
"E_cal(OOF,honest)",STAR_PLUS_ELITE,4,21482,58,0.002699934829159296,0.9642022482037547,0.23753835419316108,0.0024473371989695834,0.7945633667139721
"E_cal(OOF,honest)",STAR_PLUS_ELITE,5,20398,86,0.0042160996176095695,0.9564422909587185,0.21398401152156293,0.0038026225221409527,0.8169959644914228
"E_cal(OOF,honest)",STAR_PLUS_ELITE,6,19155,112,0.00584703732706865,0.9508574579335488,0.2162895200720396,0.005213220334470705,0.9088858832190206
"E_cal(OOF,honest)",STAR_PLUS_ELITE,7,17790,132,0.007419898819561552,0.9491148316326705,0.20156252068320776,0.00663199741275809,0.9523900328362415
"E_cal(OOF,honest)",STAR_PLUS_ELITE,8,16407,147,0.008959590418723715,0.9467674523684011,0.19791450632417912,0.007999382831591522,0.9613251880302998
"E_cal(OOF,honest)",STAR_PLUS_ELITE,9,15013,162,0.010790648104975688,0.9451707953324004,0.20892988600642512,0.009596062282513269,0.9151016571959145
"E_cal(OOF,honest)",STAR_PLUS_ELITE,10,13617,170,0.012484394506866416,0.9432871534871105,0.22562807215139938,0.011023319983058015,0.880552741679921
D_raw(bag),TOP_100_PROSPECT,1,23519,123,0.0052298141927803,0.994033098563162,0.6118777693332241,0.0030755238064924,1.0584226043918727
D_raw(bag),TOP_100_PROSPECT,2,22852,218,0.0095396464204446,0.9868696359216022,0.619532131632925,0.0055175773112781,0.967426741908372
D_raw(bag),TOP_100_PROSPECT,3,22076,276,0.0125022649030621,0.9813980022603376,0.5909746640273067,0.0075237100666469,0.93625503043234
D_raw(bag),TOP_100_PROSPECT,4,21158,297,0.014037243595803,0.9792626906619524,0.5810927429211993,0.0085383073792615,0.9659172849993894
D_raw(bag),TOP_100_PROSPECT,5,20088,303,0.0150836320191158,0.9778347432923732,0.5712329945333537,0.0092844801381959,0.9664479283130738
D_raw(bag),TOP_100_PROSPECT,6,18863,302,0.0160101786566293,0.9770200174045772,0.5678226922521921,0.0098908947255846,0.9540919985343708
D_raw(bag),TOP_100_PROSPECT,7,17518,296,0.0168969060395022,0.9761303698600472,0.5597850507797715,0.0105395565338813,0.936200122732857
D_raw(bag),TOP_100_PROSPECT,8,16155,285,0.0176415970287836,0.9751064017952884,0.5680706174168505,0.0109413060915739,0.9175595856506876
D_raw(bag),TOP_100_PROSPECT,9,14780,272,0.018403247631935,0.9739822805673138,0.5655142447170933,0.0114513364554991,0.9030651692592008
D_raw(bag),TOP_100_PROSPECT,10,13404,256,0.0190987764846314,0.9718955295006844,0.5600022006042089,0.0119620279547634,0.9083522211798892
D_raw(bag),MLB_DEBUT,1,23864,650,0.0272376801877304,0.9605550032805138,0.5001450138245449,0.0182806481000584,0.977748834103684
D_raw(bag),MLB_DEBUT,2,23192,1281,0.0552345636426353,0.9500069313831544,0.6042484324196478,0.0323909022542554,0.9387442778652676
D_raw(bag),MLB_DEBUT,3,22409,1852,0.0826453657012807,0.9396424717408508,0.6508266012004535,0.0453257112024838,0.9261899980313112
