key_fangraphs,key_mlbam,name_first,name_last
15671,648737,Dalier,Hinojosa
1011095,121342,Andre,Rodgers
-1,-1,Hugh,Smith
1429,346857,Nick,Punto
1007814,117983,Willie,Ludolph
1008467,150461,Keith,McDonald
1004480,114564,Gussie,Gannon
5909,435619,Pat,Misch
1005408,115518,Dave,Harris
14320,594694,Wilmer,Difo
1001232,111268,Ed,Bouchee
1003270,113334,Pedro,Dibut
-1,475288,Jason,Camilli
1005175,115280,Emil,Haberer
1004679,114764,Floyd,Giebell
1010301,120531,Tom,Phoebus
-1,816453,Steve,Wylie
-1,820714,,Anderson
-1,-1,Larry,Gallagher
1004267,114347,Frank,Foutz
1000217,110227,Andy,Anderson
1000376,110393,Chick,Autry
1204,407905,Félix,Escalona
1005670,115781,Dwayne,Henry
1007465,275931,Sang-Hoon,Lee
1002096,112149,Art,Ceccarelli
-1,819820,Bill,Dean
1014461,124785,Jon,Zuber
-1,820524,Jimmie,Bennett
-1,-1,Boyd,Mauer
-1,816955,Frank,Thompson
1006231,116360,Bill,Husted
1011684,121934,Jim,Scott
1012966,123257,Bud,Thomas
1012418,122676,Buck,Stanton
1009296,119490,Greg,Mulleavy
-1,110798,Gene,Bagley
347,367944,Brian,Reith
1006468,116594,Jim,Johnson
1007093,117245,Ed,Konetchy
1003088,113146,Willie,Davis
1006533,116669,Bumpus,Jones
1008916,119100,Norm,Miller
1003849,113924,Mark,Ettles
-1,489081,Tony,Mansolino
1002228,112280,Chuck,Churn
-1,-1,Bob,Hantak
1003501,113567,Dan,Driessen
1000066,110068,Willie,Adams
-1,818666,Willie,Jones
-1,819526,John,Fitzgerald
1829,425542,Koyie,Hill
1007791,117961,Terrell,Lowery
1004688,114773,Charlie,Gilbert
-1,672960,Kazuma,Okamoto
-1,-1,Charles,Howard
1004933,115026,Peaches,Graham
1012859,123163,Billy,Taylor
-1,816516,Erkie,Wilson
1001281,111320,Cloyd,Boyer
-1,-1,Morris,Hodges
15915,644364,Víctor,Arano
-1,818701,,Jones
1004531,114613,Rob,Gardner
-1,819259,,Grove
1012572,122826,Ron,Stone
-1,819844,Johnny,Davis
24485,680418,Tyler,Cropley
1004110,114191,John,Fitzgerald
1012775,123035,Dan,Sweeney
1009347,119571,Buzz,Murphy
1000677,110696,Matt,Batts
27626,679358,Eric,Orze
1260,407886,Ryan,Ludwick
1703,425883,Dontrelle,Willis
1003566,113630,Fred,Dunlap
1011358,121607,Frank,Sacka
1012897,123166,Bud,Teachout
-1,819102,Esco,Haynes
1008906,119087,Joe,Miller
6384,456762,Matthew,Brown
1010961,121204,Johnny,Rigney
1002297,112333,Mel,Clark
-1,818119,Clarence,Mitchell
6876,444432,Mark,Trumbo
-1,431016,Rick,Blount
1005428,115531,Reggie,Harris
1010608,120842,John,Quinn
1013755,124059,Herb,Welch
1002434,112489,Cad,Coles
1010205,120433,John,Perrine
17701,621016,José,Cuas
-1,431053,Gary,Mueller
1009205,119405,Ed,Morris
-1,506912,Mark,Hallberg
-1,427329,Bill,McGowan
1001040,111069,Al,Blanche
1011894,122153,Vince,Shields
26907,683568,Jairo,Iriarte
-1,663494,Bryan,Torres
1013864,124173,Doc,White
1001603,111641,Clay,Bryant
-1,819122,Willie,Hawk
1002643,112702,Red,Corriden
1007941,118107,Gene,Madden
1006850,116989,Terry,Kennedy
1004486,114572,John,Ganzel
1011663,121916,Pi,Schwert
1001579,111620,J. T.,Bruett
12537,543508,Cory,Mazzoni
1004926,115033,Bill,Graham
-1,818339,Clem,Martin
1005231,115336,Al,Hall
15986,642715,Willy,Adames
1012125,122416,Dwight,Smith
1014443,124769,Eddie,Zimmerman
560,400056,Carlos,Hernández
1002105,112159,Rick,Cerone
1001280,111316,Ray,Boyd
-1,-1,Gilbert,Varona
14966,606625,Reyes,Moronta
1012903,123172,Dick,Teed
1010924,121168,Rob,Richie
1012560,122833,Bill,Stoneman
1012062,122322,Bill,Slayback
11384,592454,Tommy,Kahnle
1008855,119044,Bob,Milacki
1008629,118814,Don,McMahon
1002397,112448,Rich,Coggins
1013184,123466,Manny,Trillo
1007720,117881,Phil,Lombardi
3622,429662,Josh,Barfield
251,150331,Josh,Paul
1013997,124309,Frank,Williams
12147,605113,Nick,Ahmed
1010893,121143,Bob,Rice
1010548,120781,Bill,Prough
1009033,119228,Mike,Mohler
1011543,121795,Al,Schellhase
1011091,121339,Ike,Rockenfield
6986,453178,Ian,Kennedy
-1,818274,Albert,Merriwether
-1,-1,Lee,Ballanfant
-1,-1,Dan,Barry
5933,516416,Jean,Segura
1001979,112025,Hick,Carpenter
-1,816560,L.,Williams
-1,818262,Jeep,McClain
20344,664977,Blake,Cederlind
5224,453284,Blake,Parker
-1,-1,Jacques,Lauzon
1117,276528,Ryan,Jensen
1003117,113177,Dennis,DeBarr
1011284,121538,Dick,Rudolph
1003590,113656,James,Durham
1006065,116190,Wayne,Housie
1003946,114026,Joe,Farrell
-1,-1,Shag,Crawford
1012932,123204,Zeb,Terry
1007494,117645,Lefty,Leifield
-1,110535,Bill,Yerrick
1011509,121760,Mark,Schaeffer
1002657,112717,Pete,Cote
1008720,118906,Pete,Meegan
-1,819163,Ben,Harris
-1,818062,Carlos,Morán
1011909,122168,Duke,Shirey
1003503,113570,Denny,Driscoll
1003945,114024,Jack,Farrell
15580,645848,Dariel,Álvarez
1006721,116865,Leo,Kavanagh
-1,431045,Rick,Martin
1000136,110161,Bob,Allen
2882,501593,Luis,Avilán
1002727,112785,Doc,Cramer
1013228,123514,Jerry,Turner
1006819,116964,Billy,Kelsey
1006427,116636,Bill,Johnson
1012662,122920,Ken,Suarez
-1,696070,Kendry,Rojas
1005883,116008,Gil,Hodges
-1,-1,Al,Smith
7468,461874,Craig,Tatum
1375,123608,John,Valentin
1009378,119575,Willie,Murphy
8709,462101,Elvis,Andrus
1001782,111820,Rich,Butler
-1,819547,Buddy,Fields
1012454,122711,Bill,Steen
-1,818913,Eugene,Hunter
1008133,118325,Bill,Marshall
-1,819382,Pen,Gilliard
1010941,121185,Art,Rico
1008721,118907,Bill,Meehan
1004258,600032,Robert,Foster
1223,150142,Ryan,Rupe
-1,492627,Ormond,Butler
21549,663804,Jackson,Kowar
13005,605509,Kelby,Tomlinson
1002876,112942,Bert,Cunningham
1009538,119742,Maury,Newlin
1006668,116811,Mike,Kahoe
5567,457465,Josh,Sharpless
3395,460060,Cliff,Pennington
-1,492906,Ruben,Niebla
11476,546318,Odúbel,Herrera
1011311,121574,Bill,Russell
1013449,123749,Clyde,Vollmer
1003494,113558,Lee,Dressen
-1,816493,David,Wingfield
1011929,122190,Bill,Short
-1,124756,Matt,Zieser
1009475,119678,Joe,Neale
-1,-1,Dan,Jennings
12564,596115,Trevor,Story
1000807,110824,George,Bell
1010997,121243,Jim,Ritz
1009625,119831,Tim,Nordbrook
1004920,115015,Louis,Graff
1014456,124781,Billy,Zitzmann
12669,605317,Guido,Knudson
-1,818273,Ed,Mayweather
-1,819679,Herman,Dunlap
1255,116400,Hideki,Irabu
18839,647304,Josh,Naylor
1007517,117671,Bob,Lemon
4647,435279,Adam,Greenberg
4371,476451,Jeremy,Hellickson
1004322,114405,John,Freeman
1008437,118620,Paul,McCullough
1008230,118410,Walt,Masterson
-1,-1,Cheever,Goodwin
1003826,113900,Jimmy,Esmond
1003624,113691,Bill,Eagle
1006094,116228,Dixie,Howell
1008116,118293,Fred,Marolewski
1008164,118366,Félix,Martínez
1011991,122250,Mike,Simon
1007934,118103,Waddy,MacPhee
-1,-1,George,Krahe
-1,819875,Charley,Davidson
-1,819743,Paul,Dixon
1005732,115852,Ed,Herrmann
1007003,117153,Bobby,Kline
1010644,120879,Jack,Radtke
-1,121130,Bill,Rotes
1003732,113802,Allen,Elliott
1000290,110303,Jimmy,Archer
1066,217100,Willie,Bloomquist
1460,407850,Brian,Mallette
1006658,116802,Herb,Juul
1011959,122221,Roy,Sievers
19583,664092,Sean,Poppen
1397,407835,Jason,Lane
1012715,122967,Tom,Sullivan
-1,818743,John Wesley,Johnson
-1,-1,,McCrea
1010156,120380,Jim,Pendleton
90,114849,Tom,Glavine
1006830,116977,Ed,Kenna
-1,818488,Rogelio,Linares
-1,816556,Lefty,Williams
1004746,114832,Charlie,Girard
-1,-1,Eugene,Rhodes
-1,819562,Coco,Ferrer
30184,702070,Noah,Cameron
1012433,122692,Dick,Starr
1000138,284569,Dusty,Allen
12268,606956,Ryan,Court
1000413,110433,Bill,Bagwell
1012341,122597,Charlie,Spikes
1001442,111479,Lou,Brissie
13293,543056,Danny,Coulombe
-1,817553,Talmadge,Richardson
1000659,110673,Frank,Bates
1001413,111450,Alan,Brice
1001785,111826,Tom,Butters
11157,518852,Eric,Jokisch
-1,819763,Steel Arm,Dickey
547,110432,Jeff,Bagwell
1533,408201,Howie,Clark
1008022,118197,Mal,Mallette
1002722,112781,Pete,Craig
1005714,115822,Willie,Hernández
1005246,115341,Herb,Hall
3096,445276,Kenley,Jansen
1012211,122351,Tony,Smith
1006758,116903,Jim,Keesey
12979,595879,Javier,Báez
-1,-1,Merle,Anthony
299,120085,Donovan,Osborne
1002833,112891,Gene,Crumling
1004342,114426,Benny,Frey
13444,573088,Cameron,Perkins
1012912,123184,John,Tener
1004355,114442,Bob,Friend
9629,502523,Shawn,O'Malley
1013828,124134,Zack,Wheat
1011919,122178,Charlie,Shoemaker
1011360,121609,Ray,Sadecki
1007664,117819,Jeff,Little
1007651,117812,Horace,Lisenbee
22224,669169,Jonathan,Heasley
1005673,115787,Jim,Henry
-1,428442,James,Hoye
1011333,121592,Blondy,Ryan
10099,554429,Dustin,Ackley
7316,518991,Darin,Mastroianni
1006335,116467,Joe,Jaeger
1011433,121685,Mo,Sanford
1004439,114524,Dan,Gakeler
1013923,124237,Ted,Wieand
1011081,121328,Rafael,Robles
12144,596146,Max,Kepler
1012240,122514,Bill,Snyder
1013680,123987,Milt,Watson
7927,519299,Eric,Sogard
1010645,120880,Hal,Raether
-1,-1,Tony,Auferio
-1,-1,Fred,Skelley
1011838,122099,George,Shears
10441,572138,Jon,Singleton
822,408214,Drew,Henson
1005966,116090,Ken,Holloway
-1,820046,Lorenza,Cobb
2737,464869,Sendy,Rleal
1006151,132962,Bobby,Hughes
1004560,114644,Harry,Gaspar
1006995,117146,Red,Kleinow
1005311,115421,Jay,Hankins
-1,818786,,Johnson
1005635,115750,Rod,Henderson
1009177,119367,Eddie,Morgan
12751,543652,Tyler,Pill
24257,678877,Jhonkensy,Noel
-1,818116,G.,Mitchell
1001633,111671,Art,Bues
20385,676755,Isaac,Mattson
1519,424184,Shawn,Sedlacek
1005598,115713,Jack,Heinzman
1008272,118452,Hal,Mauck
25353,683021,Michael,Stefanic
1006015,116140,Gail,Hopkins
1011896,122155,Steve,Shifflett
1011941,122202,Frank,Shugart
1002925,112992,Babe,Dahlgren
1006825,116970,Rudy,Kemmler
-1,819467,,Gabe
-1,816768,Leonard,Walker
16511,656756,Jordan,Montgomery
13593,606299,José,Peraza
1007556,117709,Don,Leshnock
1014241,124527,Spades,Wood
1003044,113120,Daisy,Davis
1011713,121966,Don,Secrist
11071,595263,Mickey,Jannis
1009995,120220,Tony,Parisse
25931,671739,Michael,Harris
1007036,117188,Austin,Knickerbocker
1095,325392,Scott,Podsednik
1011513,121764,Johnny,Schaive
1005189,115294,Mickey,Haefner
1010433,120665,Ed,Poole
1006396,116528,Hughie,Jennings
1007262,117417,Joe,Lake
1006383,116517,Irv,Jeffries
1007194,117348,Johnny,Kucab
-1,-1,Frank,O'Brien
3978,502317,Chris,Heisey
18684,645261,Sandy,Alcántara
1001963,112007,Albin,Carlstrom
1887,430832,José,Bautista
31900,800049,Adam,Mazur
27963,691185,Maximo,Acosta
2219,430654,Brian,Bass
1376,116610,Mark,Johnson
1000963,110992,Dann,Bilardello
48,110826,Jay,Bell
-1,820604,G.,Banks
1001508,111541,Darrell,Brown
-1,-1,Jimmie,Crandall
21524,663698,Joey,Bart
1001955,112000,Jim,Carlin
1010008,120227,Salty,Parker
-1,819171,,Harris
1006837,116984,Doc,Kennedy
29779,691777,Max,Muncy
-1,-1,Ed,Barrow
1006271,116401,Hal,Irelan
1006442,116578,Dave,Johnson
28312,691723,Coby,Mayo
1003605,113672,Charles,Dwight
-1,819690,Lafayette,Dumas
1012370,122627,Ed,Spurney
1010939,121182,Chris,Rickley
1010386,120615,Ed,Plank
1001795,111836,Jim,Byrd
1014418,124743,Joe,Zapustas
1006210,116322,Ken,Hunt
-1,427177,Matt,Galante
1006386,116520,Greg,Jelks
523,116569,Charles,Johnson
1006317,116457,Beany,Jacobson
-1,816937,Clarence,Thorpe
1004488,114574,Keith,Garagozzo
11445,592192,Mark,Canha
1010114,120342,Charlie,Pechous
1006138,116265,Joe,Hudson
-1,434138,Billy,Altman
1013596,123904,Lloyd,Waner
1011525,121776,George,Scharein
1013810,124119,Al,Weston
-1,820244,Ollie,Byrd
1013741,124047,Phil,Weintraub
1009900,120118,Ed,Ott
1010504,120728,Ted,Power
20491,656266,J. B.,Bukauskas
1006159,116281,Keith,Hughes
-1,816698,David,Watson
1010119,120347,Stu,Pederson
1005782,115903,Kirby,Higbe
33527,694462,Hurston,Waldrep
1013930,124244,Whitey,Wietelmann
1003147,113208,Pat,Deisel
1012236,122494,Chris,Snopek
1013209,123492,Greg,Tubbs
1000209,110218,Ed,Amelung
1626,400109,Esix,Snead
-1,817081,Ted,Stockard
1005483,115598,Charlie,Hastings
-1,818925,,Hughes
11189,592826,Vince,Velasquez
1013150,123429,Jim,Traber
1002055,112103,George,Caster
1011239,121491,Bobby,Rothermel
19754,665665,Reiver,Sanmartin
1013016,123293,Jocko,Thompson
1010689,120925,Bob,Randall
8201,453301,Cole,De Vries
1008025,118200,Ben,Mallonee
1002040,112085,Joe,Casey
5128,460252,Jeff,Larish
6012,544369,Didi,Gregorius
6019,460612,Cody,Clark
1010671,120905,Milt,Ramírez
1013976,124347,Billy,Williams
1012405,122665,Andy,Stankiewicz
-1,492631,Ollie,Caylor
1000706,110725,Tommy,Beals
1003650,113718,Zeb,Eaton
1928,112881,Jim,Crowell
1013532,123811,Rube,Walker
24581,680689,Lyon,Richardson
1000813,110829,Juan,Bell
1000685,110703,Jim,Baumer
1014435,124762,Charlie,Ziegler
6422,460366,Rich,Thompson
1011048,121271,Sid,Roberson
-1,-1,Thomas,McDiarmed
894,150241,Grant,Roberts
1012184,122437,Nate,Smith
1007014,117166,Fred,Klobedanz
1011667,121919,Mike,Scioscia
-1,-1,Lew,Simpson
-1,818427,Jesús,Lorenzo
-1,818059,Francisco,Morán
1005818,115947,Shawn,Hillegas
1004099,114179,Tom,Fisher
-1,-1,Don,Schirmer
1003687,113754,Hank,Edwards
1003682,113750,,Edwards
1012473,122722,Terry,Steinbach
1006943,117073,Silver,King
-1,-1,J.,Brown
-1,816874,Lefty,Turner
1005003,115100,June,Greene
19686,621129,Kyle,Cody
2150,430674,Yhency,Brazobán
1001620,111658,Fred,Buckingham
1008799,118990,Andy,Messersmith
6417,444126,Rafael,Rodríguez
-1,817001,Recurvon,Terán
-1,816866,Roy,Tyler
1000142,110147,Ham,Allen
3312,445988,Martín,Prado
13398,572089,Paco,Rodríguez
4886,460580,Chuck,James
1012378,122632,Heinie,Stafford
1008480,118663,Lee,McElwee
598,136866,Carlos,Febles
1077,150119,Freddy,García
11652,538506,Toru,Murata
1004207,114290,Ray,Fontenot
-1,524988,Tom,Woodring
1011815,122071,Jon,Shave
-1,818936,William,Hudson
1008514,118697,Kevin,McGehee
1004753,114840,Fred,Glade
1007510,117661,Jack,Lelivelt
1011707,121960,Tom,Seats
1002558,112613,Rip,Conway
1006515,116550,Tommy,John
1002260,406893,Stubby,Clapp
1014330,124654,George,Yeager
18790,596071,Dillon,Peters
1660,425747,José,Contreras
23617,677020,Josh,Walker
1012889,123156,Scott,Taylor
1013375,123666,Rafael,Vásquez
1008730,118914,Dutch,Meier
1005871,115993,Dick,Hoblitzell
1001661,111700,Freddie,Burdette
1003828,113904,Álvaro,Espinoza
19407,669854,Ronel,Blanco
-1,-1,John,Schleyer
-1,-1,Lester,Pratt
1013217,123501,Bob,Tufts
1005456,115555,Mike,Hart
26319,683737,Michael,Busch
1009055,119251,Frank,Monroe
1010047,120277,Cliff,Pastornicky
-1,691788,Joe,Mack
-1,820716,Bill,Anderson
-1,818609,Larry,Kimbrough
15043,642152,Lou,Trivino
1009309,119506,Rance,Mulliniks
1012555,122815,Bob,Stoddard
7619,448602,Mark,Reynolds
1006848,116988,Sherman,Kennedy
-1,820250,Ed,Butler
-1,-1,Ted,Theilander
1013337,123625,Russ,Van Atta
1002935,113001,George,Daisy
1005387,115502,Bud,Harrelson
-1,-1,Bob,Willman
14137,621005,Tim,Lopes
1009214,119393,John,Morrill
1001458,111495,Lou,Brock
29839,686218,Emmet,Sheehan
1000442,110463,Al,Baker
1753,429731,Eric,Bruntlett
1003132,113192,Jeff,Dedmon
1006078,116203,Earl,Howard
1185,122751,Garrett,Stephenson
1007041,117194,John,Knight
1014319,124644,Hugh,Yancy
5524,518516,Madison,Bumgarner
1012973,123243,Fay,Thomas
-1,-1,Ernest,Johnson
1014041,124342,Tom,Williams
-1,-1,Frank,Dehaney
-1,816828,,Vaughn
1011191,136305,Rafael,Roque
2570,518533,Robert,Carson
85,407795,John,Ennis
1012666,122924,Jim,Suchecki
7554,459440,Jarrett,Hoffpauir
-1,816782,Arnold,Waites
19409,641540,Dane,Dunning
1012987,123258,Mike,Thomas
1009969,120192,Billy,Palmer
1008068,118246,Rick,Manning
1012884,123159,Pete,Taylor
1001870,111918,Jim,Campanis
1009129,119321,Tommy,Moore
11200,594777,Kole,Calhoun
-1,816530,Alfred,Wilmore
-1,-1,Bick,Campbell
-1,817511,,Robinson
17919,664023,Ian,Happ
1007741,117901,Tom,Long
1011999,122261,Wayne,Simpson
1008287,118466,Charlie,Maxwell
1007130,117283,Al,Kozar
1012781,123047,Les,Sweetland
1010096,120324,George,Paynter
1006216,116346,Clint,Hurdle
-1,-1,Larry,LeGrande
1005081,115182,Bob,Groom
21623,664991,Grant,Wolfram
11899,592626,Joc,Pederson
1000261,110273,Stan,Andrews
1618,424926,Dave,Pember
1006028,116153,Trader,Horne
14897,594953,Daniel,Palka
1006998,117149,Jay,Kleven
5231,476570,Vin,Mazzaro
8501,543144,Danny,Farquhar
-1,-1,Harvey,McElwee
1005200,115304,Joe,Hague
2695,407910,Keith,Reed
18401,660670,Ronald,Acuña
8963,458003,Blake,Hawksworth
1000239,110228,Red,Anderson
-1,817219,,Smith
1003910,113987,Pete,Falcone
4083,449161,Mark,Rogers
-1,816445,,Yarborough
1005126,115231,Bobby,Guindon
1001389,111426,Don,Brennan
1013250,123534,Fred,Tyler
-1,818694,Benny,Jones
4412,456133,Ryan,O'Malley
1009547,119750,Dick,Newsome
-1,817254,Willie,Simms
-1,-1,W. C.,Dole
8362,456701,Homer,Bailey
1008807,118995,Bud,Metheny
1009134,119329,Bob,Moose
-1,819556,George,Fiall
24763,681517,Kyle,Leahy
-1,818566,Alto,Lane
8346,454537,Jared,Burton
1000131,110138,Brian,Allard
1938,430683,Justin,Germano
1010028,120255,Charlie,Parsons
1003370,113435,Jiggs,Donahue
1013301,123586,John,Urrea
-1,-1,Ray,Aguillard
18900,665750,Leody,Taveras
1002830,112888,Woody,Crowson
1003656,113723,Harry,Eccles
1004848,114940,Johnny,Gooch
1000639,110656,Eddie,Basinski
1010125,120353,Jack,Peerson
1002906,112971,Vern,Curtis
-1,819153,Lefty,Harris
17811,623354,Daniel,Zamora
1002085,112138,Howdy,Caton
1010124,120352,Homer,Peel
1013918,124228,Floyd,Wicker
1004778,114866,Ed,Glenn
1007066,117219,Nick,Koback
22318,669796,Jose,Hernandez
1011359,121608,Brian,Sackinsky
1013627,123934,Clyde,Wares
-1,-1,Wally,Ebel
-1,819191,C.,Hardy
1002891,112954,Murphy,Currie
21319,656755,Bryce,Montes de Oca
1005266,115373,Roger,Hambright
1012036,122296,Alex,Skinner
-1,818731,Ralph,Johnson
12982,605226,Andrew,Faulkner
1842,408052,Chris,Bootcheck
-1,819283,Victor,Greenidge
1007398,117556,Brooks,Lawrence
24728,681347,Mike,Burrows
1002486,112541,Adam,Comorosky
7441,451584,Wade,Davis
1001494,111534,Carroll,Brown
1000920,110948,Fred,Besana
1012478,122735,Jeff,Stember
-1,816908,,Towell
1002083,112135,Ted,Cather
1000280,110292,Luis,Aponte
1003797,113868,Al,Epperly
1000919,110947,Andrés,Berumen
1010272,120502,Art,Phelan
1002282,112325,Ginger,Clark
1000965,110994,Emil,Bildilli
8786,435518,Norihiro,Nakamura
1008986,119178,Greg,Minton
1012552,122812,Otis,Stocksdale
1001646,111684,Jim,Bullinger
4034,451143,Mat,Gamel
1008990,119183,Ángel,Miranda
19996,669276,Dylan,Lee
1007604,117765,Bill,Lillard
-1,-1,Brick,Owens
21746,665877,José,Fermín
13768,608671,Travis,Jankowski
29629,694335,Matt,Svanson
1002107,112161,Bob,Cerv
1002226,112278,Hi,Church
1002477,112532,Geoff,Combe
1006463,116650,Jay,Johnstone
1014346,124669,Earl,Yingling
1014406,124731,Elmer,Zacher
1003978,114057,John,Felske
1002254,112307,Bud,Clancy
1004053,114131,Herman,Fink
1009090,119286,Balor,Moore
1008641,118826,George,McMillan
21018,660906,Francisco,Pérez
1004598,114680,Lou,Gehrig
1013659,123967,U. L.,Washington
-1,817233,,Smith
1011119,121370,Clay,Roe
-1,817457,Ramón,Rojas
1004998,276357,Jason,Green
2660,446399,Brett,Cecil
-1,427179,Tom,Gamboa
2156,425788,Clint,Nageotte
-1,817505,Booker,Robinson
1007868,118036,Tom,Lynch
-1,818633,Bill,Kelly
1013681,123989,Walter,Watson
1011791,122048,Howie,Shanks
1008451,118633,Terry,McDermott
3600,461904,Chris,Britton
-1,818853,Sam,Jackson
-1,-1,Steve,Kane
6885,435622,Ian,Desmond
1010109,120335,Frank,Pears
1012148,122404,Harry,Smith
-1,816537,W.,Williams
-1,-1,Bob,Beck
24641,680862,Willie,MacIver
14128,608336,Joey,Gallo
-1,820125,Joe,Cates
1002842,112904,Julio,Cruz
1882,429718,Shawn,Hill
5057,456071,Yohan,Flande
1005515,115631,Wynn,Hawkins
-1,-1,Horace,McFarlan
1006397,116530,Robin,Jennings
29575,700242,Trey,Sweeney
8070,449157,Mike,Parisi
1007229,117383,Chet,Laabs
-1,818240,,McDonald
1000566,110581,Jesse,Barnes
-1,818083,Jack,Moore
1011290,121540,Muddy,Ruel
5716,446044,Joshua,Rodriguez
707,121556,Glendon,Rusch
33294,678020,Seth,Halvorsen
1001903,111947,George,Canale
-1,820037,Archie,Cole
1005453,115568,Charlie,Hartman
1002691,112766,Bill,Cox
1003977,114056,Happy,Felsch
1006894,117041,John,Kiely
1799,424668,Jon,Adkins
1010769,120994,Jerry,Reed
1011978,122240,Al,Simmons
1007463,117621,Dave,Leeper
1001143,111172,Joe,Boley
1011113,121365,Rubén,Rodríguez
-1,819402,John,George
1004735,114821,Len,Gilmore
2032,150207,Paul,Phillips
20157,676946,Matthew,Batten
1003078,113143,Virgil,Davis
1010928,121171,Lee,Richmond
1011402,121654,Sammy,Samuels
1005602,150453,Rick,Heiserman
1007689,117849,Chuck,Locke
1011391,121644,Manny,Salvo
1003176,150318,Jason,Dellaero
1002354,112406,Monk,Cline
1012678,122936,Ernie,Sulik
-1,818569,Bill,Land
1258,150286,Mike,Lamb
13006,605520,Mitch,Walding
1008450,118634,Sandy,McDermott
1000380,110398,Bobby,Ávila
1005463,115577,Roy,Hartsfield
1000335,110349,Richie,Ashburn
1009582,119785,Joe,Niekro
1009623,119829,Pete,Noonan
1003890,113967,Bunny,Fabrique
-1,818822,Charlie,Jemison
1007303,117454,Ken,Landreaux
1009163,119358,Ángel,Moreno
-1,817110,,Starks
1012868,123132,Dwight,Taylor
1001294,111332,Gibby,Brack
25055,681987,Nate,Eaton
-1,820808,Jelly,Gardner
1008867,119056,Félix,Millán
11694,592468,Nick,Kingham
-1,454973,Néstor,Corredor
2147,430675,Sean,Henn
1001866,111910,Howie,Camnitz
1002472,112527,Cris,Colón
17877,664028,Brett,Kennedy
1004307,114391,Vic,Frazier
1004153,114234,Paul,Fletcher
26420,677347,Kyren,Paris
1012222,122480,Frank,Smykal
2468,442707,Mark,DiFelice
-1,820301,Jack,Bruton
-1,427115,Mike,DiMuro
1008847,119036,Gary,Mielke
1001174,111202,Frank,Bonner
1009951,120170,Joe,Page
-1,818223,Jimmy,McIntosh
-1,820362,,Brown
8039,518900,Erik,Komatsu
-1,-1,Johnny,James
-1,-1,James,Duffy
1001077,111105,Bruno,Block
-1,820053,Duke,Cleveland
-1,816778,,Walker
1001060,111088,Johnny,Blatnik
1012293,122549,Clyde,Southwick
1011922,122181,Eddie,Shokes
1007896,118064,Bob,Mabe
1002185,112240,Bill,Childress
4300,458006,Matt,Albers
1008231,118412,Len,Matarazzo
1013975,124290,Billy,Williams
1000832,110857,Benny,Bengough
1011516,121767,Gene,Schall
1008909,119133,Joe,Millette
-1,818264,,McCabb
-1,-1,Doug,White
-1,-1,Buck,Lai
1010037,120265,Bill,Paschall
8743,459345,Eric,Hacker
16153,596103,Austin,Slater
3284,434671,Aníbal,Sánchez
2136,444482,David,Peralta
1152,136770,J. D.,Drew
-1,665297,Tom,Hanahan
1686,425631,Robby,Hammock
-1,820016,Alex,Colthirst
15507,640451,Hunter,Harvey
-1,427087,Jerry,Crawford
1010027,120254,Casey,Parsons
-1,-1,Pete,DeFlesco
1008546,118728,Scott,McGregor
-1,820678,Pablo,Armenteros
1005711,115834,Rudy,Hernández
11863,592680,Yadiel,Rivera
1009813,120023,Jim,O'Neill
-1,-1,John,Lawler
1011809,122066,Mike,Sharperson
1006584,116732,Rick,Jones
1001524,111557,Jarvis,Brown
-1,818629,Dan,Kennard
1305,400134,Eric,Hinske
1642,408061,Francisco,Rodríguez
3812,463610,Gregorio,Petit
-1,492634,Charlie,Cushman
-1,817269,,Siebert
1009415,119613,Buddy,Myer
1013914,124225,Walt,Whittaker
1011382,121633,Harry,Salisbury
1009292,119491,Martin,Mullen
1000159,110143,Sled,Allen
13265,572287,Mike,Zunino
4450,476270,Steven,Tolleson
1012207,122410,Stub,Smith
16925,605244,Aramis,Garcia
1000057,110057,Karl,Adams
-1,819923,Willis,Crump
1011073,121316,Jeff,Robinson
13897,623168,Tyler,Heineman
1011004,277182,Luis,Rivera
1310,117842,Esteban,Loaiza
22810,672710,Roansy,Contreras
1014116,124436,Hooks,Wiltse
25805,666165,Blake,Sabol
1001103,111131,Randy,Bobb
-1,-1,Bob,Allaire
1011848,122103,Tom,Sheehan
22207,669084,DL,Hall
13154,593523,Marco,Hernández
27497,682997,Tyler,Callihan
-1,427512,Tom,Trebelhorn
1006879,117026,Henry,Kessler
1003358,113421,John,Doherty
-1,430888,Randy,Whisler
1027,276527,Kory,DeHaan
1008456,118651,Ed,McDonough
1005564,115676,Mike,Heath
1530,407779,Francis,Beltrán
-1,-1,Doug,Harvey
1009610,119815,Willard,Nixon
19349,657571,Caleb,Ferguson
1009202,119395,Doyt,Morris
1008457,118642,Ed,McDonald
7960,497807,Frank,Herrmann
2565,519110,Joe,Paterson
1010113,120341,George,Pechiney
1009675,119882,Sherman,Obando
1012720,122979,Kid,Summers
1003075,113135,Ron,Davis
1007369,117524,Tom,Lasorda
1010480,120710,Alonzo,Powell
16512,643396,Isiah,Kiner-Falefa
10310,554430,Zack,Wheeler
1012926,123202,Adonis,Terry
-1,816964,Walter,Thomas
17181,661255,Yoan,López
5717,446453,Levale,Speigner
13690,607219,Sal,Romano
1007135,117288,Jack,Kralick
3131,434605,Wladimir,Balentien
1003438,113503,Taylor,Douthit
1010687,120917,Mike,Ramsey
